useful_mw,ac_corridor_mw,line_current_kA,critical_clearing_time_s,stability_ok,thermal_ok,binding_constraint
550.0,565.1679781989021,2.4127468526360003,0.33686461032948173,True,True,none
555.0,570.3058689098012,2.4346809149326916,0.33437717125585154,True,True,none
560.0,575.4437596207003,2.4566149772293824,0.33191889952329257,True,True,none
565.0,580.5816503315995,2.478549039526073,0.32948912960995774,True,True,none
570.0,585.7195410424986,2.500483101822764,0.32708721619138476,True,True,none
575.0,590.8574317533977,2.5224171641194553,0.32471253334708033,True,True,none
580.0,595.9953224642968,2.544351226416146,0.32236447380471994,True,True,none
585.0,601.1332131751959,2.566285288712837,0.3200424482198671,True,True,none
590.0,606.271103886095,2.5882193510095277,0.3177458844892544,True,True,none
595.0,611.4089945969941,2.610153413306219,0.31547422709578726,True,True,none
600.0,616.5468853078933,2.63208747560291,0.31322693648355177,True,True,none
605.0,621.6847760187924,2.6540215378996006,0.3110034884612089,True,True,none
610.0,626.8226667296915,2.6759556001962914,0.30880337363226246,True,True,none
615.0,631.9605574405906,2.6978896624929827,0.3066260968507755,True,True,none
620.0,637.0984481514897,2.7198237247896735,0.3044711767012012,True,True,none
625.0,642.2363388623888,2.7417577870863643,0.30233814500106854,True,True,none
630.0,647.374229573288,2.7636918493830556,0.3002265463253445,True,True,none
635.0,652.5121202841871,2.7856259116797464,0.2981359375513592,True,True,none
640.0,657.6500109950862,2.807559973976437,0.29606588742324735,True,True,none
645.0,662.7879017059853,2.829494036273128,0.2940159761349222,True,True,none
650.0,667.9257924168844,2.8514280985698193,0.2919857949306507,True,True,none
655.0,673.0636831277835,2.87336216086651,0.2899749457223567,True,True,none
660.0,678.2015738386826,2.895296223163201,0.28798304072282516,True,True,none
665.0,683.3394645495817,2.9172302854598917,0.28600970209402843,True,True,none
670.0,688.4773552604807,2.9391643477565825,0.28405456160984,True,True,none
675.0,693.6152459713799,2.9610984100532733,0.2821172603324388,True,True,none
680.0,698.753136682279,2.983032472349964,0.28019744830175103,True,True,none
685.0,703.8910273931781,3.004966534646655,0.2782947842373062,True,True,none
690.0,709.0289181040772,3.0269005969433462,0.2764089352519219,True,True,none
695.0,714.1668088149763,3.048834659240037,0.2745395765766629,True,True,none
700.0,719.3046995258754,3.070768721536728,0.2726863912965476,True,True,none
705.0,724.4425902367745,3.0927027838334187,0.2708490700965061,True,True,none
710.0,729.5804809476737,3.11463684613011,0.26902731101711824,True,True,none
715.0,734.7183716585728,3.1365709084268008,0.26722081921968416,True,True,none
720.0,739.8562623694719,3.1585049707234916,0.26542930676020576,True,True,none
725.0,744.994153080371,3.1804390330201824,0.2636524923718769,True,True,none
730.0,750.1320437912701,3.2023730953168736,0.2618901012557011,True,True,none
735.0,755.2699345021692,3.2243071576135645,0.26014186487887636,True,True,none
740.0,760.4078252130683,3.2462412199102553,0.25840752078060364,True,True,none
745.0,765.5457159239675,3.268175282206946,0.25668681238499214,True,True,none
750.0,770.6836066348666,3.2901093445036373,0.2549794888207538,True,True,none
755.0,775.8214973457657,3.312043406800328,0.2532853047473905,True,True,none
760.0,780.9593880566648,3.333977469097019,0.251604020187596,True,True,none
765.0,786.0972787675639,3.35591153139371,0.24993540036560447,True,True,none
770.0,791.235169478463,3.377845593690401,0.2482792155512349,True,True,none
775.0,796.3730601893621,3.399779655987092,0.24663524090938754,True,True,none
780.0,801.5109509002613,3.4217137182837827,0.2450032563547651,True,True,none
785.0,806.6488416111604,3.443647780580474,0.2433830464115987,True,True,none
790.0,811.7867323220595,3.4655818428771648,0.24177440007817025,True,True,none
795.0,816.9246230329586,3.4875159051738556,0.24017711069593403,True,True,none
800.0,822.0625137438577,3.5094499674705464,0.23859097582304614,True,True,none
805.0,827.2004044547568,3.5313840297672376,0.23701579711212262,True,True,none
810.0,832.338295165656,3.5533180920639285,0.23545138019205308,True,True,none
815.0,837.476185876555,3.575252154360619,0.23389753455370613,True,True,none
820.0,842.6140765874541,3.5971862166573096,0.23235407343936837,True,True,none
825.0,847.7519672983532,3.619120278954001,0.23082081373576796,True,True,none
830.0,852.8898580092523,3.6410543412506917,0.22929757587053884,True,True,none
835.0,858.0277487201514,3.6629884035473825,0.22778418371198825,True,True,none
840.0,863.1656394310505,3.6849224658440733,0.22628046447203765,True,True,none
845.0,868.3035301419496,3.7068565281407646,0.22478624861220975,True,True,none
850.0,873.4414208528488,3.7287905904374554,0.22330136975254403,True,True,none
855.0,878.5793115637479,3.7507246527341462,0.22182566458332356,True,True,none
860.0,883.717202274647,3.772658715030837,0.22035897277950522,True,True,none
865.0,888.8550929855461,3.7945927773275283,0.2189011369177462,True,True,none
870.0,893.9929836964452,3.816526839624219,0.21745200239592724,True,True,none
875.0,899.1308744073443,3.83846090192091,0.21601141735507462,True,True,none
880.0,904.2687651182434,3.8603949642176008,0.21457923260358935,True,True,none
885.0,909.4066558291426,3.882329026514292,0.21315530154369272,True,True,none
890.0,914.5445465400417,3.904263088810983,0.21173948010000504,True,True,none
895.0,919.6824372509408,3.9261971511076736,0.2103316266501725,True,True,none
900.0,924.8203279618399,3.9481312134043645,0.2089316019574663,True,True,none
905.0,929.958218672739,3.9700652757010557,0.2075392691052758,True,True,none
910.0,935.0961093836381,3.9919993379977465,0.20615449343342396,True,True,none
915.0,940.2340000945372,4.013933400294437,0.20477714247623469,True,True,none
920.0,945.3718908054364,4.035867462591129,0.20340708590228412,True,True,none
925.0,950.5097815163355,4.057801524887819,0.20204419545577137,True,True,none
930.0,955.6476722272346,4.07973558718451,0.2006883448994452,True,True,none
935.0,960.7855629381337,4.1016696494812015,0.19933940995902688,True,True,none
940.0,965.9234536490328,4.123603711777892,0.19799726826907038,True,True,none
945.0,971.0613443599319,4.145537774074583,0.19666179932020367,True,True,none
950.0,976.199235070831,4.167471836371274,0.19533288440769667,True,True,none
955.0,981.3371257817302,4.189405898667965,0.19401040658130278,True,True,none
960.0,986.4750164926293,4.211339960964656,0.19269425059632359,True,True,none
965.0,991.6129072035283,4.233274023261346,0.1913843028658472,True,True,none
970.0,996.7507979144274,4.255208085558037,0.1900804514141115,True,True,none
975.0,1001.8886886253265,4.277142147854728,0.18878258583094742,True,True,none
980.0,1007.0265793362256,4.299076210151419,0.18749059722725553,True,True,none
985.0,1012.1644700471247,4.32101027244811,0.1862043781914732,True,True,none
990.0,1017.3023607580238,4.342944334744801,0.18492382274698882,True,True,none
995.0,1022.440251468923,4.364878397041492,0.1836488263104618,True,True,none
1000.0,1027.5781421798222,4.386812459338183,0.18237928565100855,True,True,none
1005.0,1032.7160328907212,4.408746521634874,0.18111509885021274,True,True,none
1010.0,1037.8539236016204,4.430680583931565,0.17985616526292317,True,True,none
1015.0,1042.9918143125194,4.452614646228255,0.17860238547880034,True,True,none
1020.0,1048.1297050234186,4.474548708524947,0.17735366128457394,True,True,none
1025.0,1053.2675957343176,4.496482770821637,0.17610989562697585,True,True,none
1030.0,1058.4054864452169,4.518416833118329,0.1748709925763113,True,True,none
1035.0,1063.5433771561159,4.54035089541502,0.17363685729063366,True,True,none
1040.0,1068.6812678670149,4.56228495771171,0.17240739598048738,True,True,none
1045.0,1073.819158577914,4.584219020008401,0.1711825158741838,True,True,none
1050.0,1078.957049288813,4.606153082305092,0.1699621251835765,True,True,none
1055.0,1084.0949399997123,4.628087144601783,0.16874613307030156,True,True,none
1060.0,1089.2328307106113,4.650021206898473,0.1675344496124476,True,True,none
1065.0,1094.3707214215106,4.6719552691951645,0.16632698577162322,True,True,none
1070.0,1099.5086121324096,4.693889331491856,0.1651236533603872,True,True,none
1075.0,1104.6465028433088,4.715823393788547,0.1639243650100069,True,True,none
1080.0,1109.7843935542078,4.737757456085237,0.16272903413851197,True,True,none
1085.0,1114.922284265107,4.759691518381929,0.16153757491900678,True,True,none
1090.0,1120.060174976006,4.781625580678619,0.1603499022482095,True,True,none
1095.0,1125.1980656869052,4.80355964297531,0.15916593171518031,True,True,none
1100.0,1130.3359563978042,4.825493705272001,0.1579855795702046,True,True,none
1105.0,1135.4738471087035,4.847427767568693,0.15680876269379365,True,True,none
1110.0,1140.6117378196025,4.869361829865383,0.15563539856576727,True,True,none
1115.0,1145.7496285305017,4.891295892162074,0.154465405234379,True,True,none
1120.0,1150.8875192414007,4.913229954458765,0.15329870128544645,True,True,none
1125.0,1156.0254099523,4.935164016755456,0.15213520581144627,True,True,none
1130.0,1161.163300663199,4.957098079052146,0.15097483838053355,True,True,none
1135.0,1166.3011913740982,4.979032141348838,0.14981751900544202,True,True,none
1140.0,1171.4390820849972,5.000966203645528,0.1486631681122237,True,True,none
1145.0,1176.5769727958964,5.02290026594222,0.14751170650878012,True,True,none
1150.0,1181.7148635067954,5.0448343282389105,0.14636305535314065,True,True,none
1155.0,1186.8527542176946,5.066768390535602,0.1452171361214364,True,True,none
1160.0,1191.9906449285936,5.088702452832292,0.1440738705755217,True,True,none
1165.0,1197.1285356394928,5.110636515128983,0.1429331807301865,True,True,none
1170.0,1202.2664263503918,5.132570577425674,0.14179498881990685,True,True,none
1175.0,1207.404317061291,5.154504639722365,0.14065921726507272,True,True,none
1180.0,1212.54220777219,5.176438702019055,0.13952578863763243,True,True,none
1185.0,1217.6800984830893,5.198372764315748,0.13839462562608854,True,True,none
1190.0,1222.8179891939883,5.220306826612438,0.1372656509997773,True,True,none
1195.0,1227.9558799048873,5.242240888909128,0.13613878757235826,True,True,none
1200.0,1233.0937706157865,5.26417495120582,0.135013958164438,True,True,none
1205.0,1238.2316613266855,5.28610901350251,0.13389108556524743,True,True,none
1210.0,1243.3695520375848,5.308043075799201,0.13277009249328484,True,True,none
1215.0,1248.5074427484838,5.329977138095892,0.1316509015558352,True,True,none
1220.0,1253.645333459383,5.351911200392583,0.13053343520726585,True,True,none
1225.0,1258.783224170282,5.373845262689274,0.1294176157059964,True,True,none
1230.0,1263.9211148811812,5.395779324985965,0.12830336507003093,True,True,none
1235.0,1269.0590055920802,5.417713387282656,0.12719060503093416,True,True,none
1240.0,1274.1968963029794,5.439647449579347,0.12607925698612354,True,True,none
1245.0,1279.3347870138784,5.461581511876037,0.1249692419493431,True,True,none
1250.0,1284.4726777247777,5.483515574172729,0.12386048049917052,True,True,none
1255.0,1289.6105684356767,5.505449636469419,0.12275289272540318,True,True,none
1260.0,1294.748459146576,5.527383698766111,0.12164639817315193,True,True,none
1265.0,1299.886349857475,5.5493177610628015,0.12054091578446254,True,True,none
1270.0,1305.0242405683741,5.571251823359493,0.1194363638372687,True,True,none
1275.0,1310.1621312792731,5.593185885656183,0.11833265988146482,True,True,none
1280.0,1315.3000219901724,5.615119947952874,0.11722972067187054,True,True,none
1285.0,1320.4379127010714,5.637054010249565,0.11612746209784042,True,True,none
1290.0,1325.5758034119706,5.658988072546256,0.11502579910925032,True,True,none
1295.0,1330.7136941228696,5.680922134842946,0.11392464563857241,True,True,none
1300.0,1335.8515848337688,5.7028561971396385,0.11282391451872176,True,True,none
1305.0,1340.9894755446678,5.724790259436329,0.11172351739633508,True,True,none
1310.0,1346.127366255567,5.74672432173302,0.11062336464010823,True,True,none
1315.0,1351.265256966466,5.7686583840297105,0.10952336524378771,True,True,none
1320.0,1356.4031476773653,5.790592446326402,0.10842342672337511,True,True,none
1325.0,1361.5410383882643,5.812526508623092,0.10732345500806154,True,True,none
1330.0,1366.6789290991635,5.834460570919783,0.10622335432436536,True,True,none
1335.0,1371.8168198100625,5.856394633216474,0.10512302707289645,True,True,none
1340.0,1376.9547105209615,5.878328695513165,0.10402237369711427,True,True,none
1345.0,1382.0926012318607,5.900262757809856,0.10292129254338636,True,True,none
1350.0,1387.2304919427597,5.922196820106547,0.10181967971158494,True,True,none
1355.0,1392.368382653659,5.944130882403238,0.10071742889538218,True,True,none
1360.0,1397.506273364558,5.966064944699928,0.09961443121132023,False,True,transient_stability_limit
1365.0,1402.6441640754572,5.98799900699662,0.0985105750156358,False,True,transient_stability_limit
1370.0,1407.7820547863562,6.00993306929331,0.09740574570771167,False,True,transient_stability_limit
1375.0,1412.9199454972554,6.031867131590001,0.09629982551890787,False,True,transient_stability_limit
1380.0,1418.0578362081544,6.0538011938866925,0.09519269328538747,False,True,transient_stability_limit
1385.0,1423.1957269190536,6.075735256183384,0.09408422420340316,False,True,transient_stability_limit
1390.0,1428.3336176299526,6.097669318480074,0.09297428956533371,False,True,transient_stability_limit
1395.0,1433.4715083408519,6.119603380776765,0.09186275647456668,False,True,transient_stability_limit
1400.0,1438.6093990517509,6.141537443073456,0.09074948753710382,False,True,transient_stability_limit
1405.0,1443.74728976265,6.163471505370147,0.08963434052750928,False,True,transient_stability_limit
1410.0,1448.885180473549,6.185405567666837,0.08851716802654071,False,True,transient_stability_limit
1415.0,1454.0230711844483,6.2073396299635295,0.0873978170274717,False,True,transient_stability_limit
1420.0,1459.1609618953473,6.22927369226022,0.08627612850774223,False,True,transient_stability_limit
1425.0,1464.2988526062466,6.251207754556911,0.08515193696214704,False,True,transient_stability_limit
1430.0,1469.4367433171456,6.2731418168536015,0.08402506989327622,False,True,transient_stability_limit
1435.0,1474.5746340280448,6.295075879150293,0.08289534725435749,False,True,transient_stability_limit
1440.0,1479.7125247389438,6.317009941446983,0.0817625808389938,False,True,transient_stability_limit
1445.0,1484.850415449843,6.338944003743674,0.08062657361152806,False,True,transient_stability_limit
1450.0,1489.988306160742,6.360878066040365,0.07948711897088925,False,True,transient_stability_limit
1455.0,1495.1261968716412,6.382812128337057,0.07834399993973816,False,True,transient_stability_limit
1460.0,1500.2640875825402,6.404746190633747,0.07719698826953499,False,True,transient_stability_limit
1465.0,1505.4019782934395,6.4266802529304385,0.07604584345073656,False,True,transient_stability_limit
1470.0,1510.5398690043385,6.448614315227129,0.07489031161566885,False,True,transient_stability_limit
1475.0,1515.6777597152377,6.47054837752382,0.0737301243196614,False,True,transient_stability_limit
1480.0,1520.8156504261367,6.4924824398205105,0.07256499718370071,False,True,transient_stability_limit
1485.0,1525.9535411370357,6.514416502117201,0.07139462837909172,False,True,transient_stability_limit
1490.0,1531.091431847935,6.536350564413892,0.07021869693130398,False,True,transient_stability_limit
1495.0,1536.229322558834,6.558284626710583,0.06903686081620679,False,True,transient_stability_limit
1500.0,1541.3672132697332,6.580218689007275,0.0678487548171026,False,True,transient_stability_limit
1505.0,1546.5051039806322,6.602152751303965,0.06665398810516422,False,True,transient_stability_limit
1510.0,1551.6429946915314,6.624086813600656,0.06545214149880668,False,True,transient_stability_limit
1515.0,1556.7808854024304,6.646020875897347,0.06424276434887453,False,True,transient_stability_limit
1520.0,1561.9187761133296,6.667954938194038,0.06302537098586684,False,True,transient_stability_limit
1525.0,1567.0566668242286,6.689889000490728,0.06179943665223719,False,True,transient_stability_limit
1530.0,1572.1945575351278,6.71182306278742,0.060564392826365145,False,True,transient_stability_limit
1535.0,1577.3324482460268,6.733757125084111,0.0593196218241963,False,True,transient_stability_limit
1540.0,1582.470338956926,6.755691187380802,0.05806445053851198,False,True,transient_stability_limit
1545.0,1587.608229667825,6.7776252496774925,0.05679814314268084,False,True,transient_stability_limit
1550.0,1592.7461203787243,6.799559311974184,0.0555198925432703,False,True,transient_stability_limit
1555.0,1597.8840110896233,6.821493374270874,0.05422881031096598,False,True,transient_stability_limit
1560.0,1603.0219018005225,6.843427436567565,0.052923914747541385,False,True,transient_stability_limit
1565.0,1608.1597925114215,6.865361498864256,0.05160411665210843,False,True,transient_stability_limit
1570.0,1613.2976832223208,6.887295561160948,0.05026820222397863,False,True,transient_stability_limit
1575.0,1618.4355739332198,6.909229623457638,0.048914812369832666,False,True,transient_stability_limit
1580.0,1623.573464644119,6.9311636857543295,0.04754241745150034,False,True,transient_stability_limit
1585.0,1628.711355355018,6.95309774805102,0.04614928619074168,False,True,transient_stability_limit
1590.0,1633.8492460659172,6.975031810347711,0.044733446998582824,False,True,transient_stability_limit
1595.0,1638.9871367768162,6.9969658726444015,0.04329263935684969,False,True,transient_stability_limit
1600.0,1644.1250274877154,7.018899934941093,0.04182425195088584,False,False,transient_stability_limit
1605.0,1649.2629181986144,7.040833997237783,0.04032524287804296,False,False,transient_stability_limit
1610.0,1654.4008089095137,7.062768059534475,0.038792035177519654,False,False,transient_stability_limit
1615.0,1659.5386996204127,7.084702121831166,0.03722037770424316,False,False,transient_stability_limit
1620.0,1664.676590331312,7.106636184127857,0.03560515623331945,False,False,transient_stability_limit
1625.0,1669.814481042211,7.128570246424547,0.03394013123438973,False,False,transient_stability_limit
1630.0,1674.95237175311,7.150504308721238,0.03221756435046109,False,False,transient_stability_limit
1635.0,1680.0902624640091,7.172438371017929,0.030427669995612684,False,False,transient_stability_limit
1640.0,1685.2281531749081,7.194372433314619,0.028557780600387668,False,False,transient_stability_limit
1645.0,1690.3660438858074,7.2163064956113105,0.02659101905079967,False,False,transient_stability_limit
1650.0,1695.5039345967064,7.238240557908002,0.024504069255865752,False,False,transient_stability_limit
1655.0,1700.6418253076056,7.260174620204693,0.022263162257242917,False,False,transient_stability_limit
1660.0,1705.7797160185046,7.282108682501383,0.019816148945815102,False,False,transient_stability_limit
1665.0,1710.9176067294038,7.304042744798075,0.01707466943071405,False,False,transient_stability_limit
1670.0,1716.0554974403028,7.325976807094765,0.013865182597094293,False,False,transient_stability_limit
1675.0,1721.193388151202,7.347910869391456,0.009735406154508621,False,False,transient_stability_limit
1680.0,1726.331278862101,7.369844931688147,0.0,False,False,transient_stability_limit
1685.0,1731.4691695730003,7.391778993984838,0.0,False,False,transient_stability_limit
1690.0,1736.6070602838993,7.413713056281529,0.0,False,False,transient_stability_limit
1695.0,1741.7449509947985,7.4356471185782205,0.0,False,False,transient_stability_limit
1700.0,1746.8828417056975,7.457581180874911,0.0,False,False,transient_stability_limit
1705.0,1752.0207324165967,7.479515243171602,0.0,False,False,transient_stability_limit
1710.0,1757.1586231274957,7.5014493054682925,0.0,False,False,transient_stability_limit
1715.0,1762.296513838395,7.523383367764984,0.0,False,False,transient_stability_limit
1720.0,1767.434404549294,7.545317430061674,0.0,False,False,transient_stability_limit
1725.0,1772.5722952601932,7.567251492358366,0.0,False,False,transient_stability_limit
1730.0,1777.7101859710922,7.589185554655057,0.0,False,False,transient_stability_limit
1735.0,1782.8480766819914,7.611119616951748,0.0,False,False,transient_stability_limit
1740.0,1787.9859673928904,7.633053679248438,0.0,False,False,transient_stability_limit
1745.0,1793.1238581037896,7.6549877415451295,0.0,False,False,transient_stability_limit
1750.0,1798.2617488146886,7.67692180384182,0.0,False,False,transient_stability_limit
1755.0,1803.3996395255879,7.698855866138511,0.0,False,False,transient_stability_limit
1760.0,1808.5375302364869,7.7207899284352015,0.0,False,False,transient_stability_limit
1765.0,1813.675420947386,7.742723990731894,0.0,False,False,transient_stability_limit
1770.0,1818.813311658285,7.764658053028584,0.0,False,False,transient_stability_limit
1775.0,1823.9512023691843,7.786592115325275,0.0,False,False,transient_stability_limit
1780.0,1829.0890930800833,7.808526177621966,0.0,False,False,transient_stability_limit
1785.0,1834.2269837909823,7.830460239918656,0.0,False,False,transient_stability_limit
1790.0,1839.3648745018816,7.852394302215347,0.0,False,False,transient_stability_limit
1795.0,1844.5027652127806,7.874328364512038,0.0,False,False,transient_stability_limit
1800.0,1849.6406559236798,7.896262426808729,0.0,False,False,transient_stability_limit
1805.0,1854.7785466345788,7.91819648910542,0.0,False,False,transient_stability_limit
1810.0,1859.916437345478,7.940130551402111,0.0,False,False,transient_stability_limit
1815.0,1865.054328056377,7.962064613698802,0.0,False,False,transient_stability_limit
1820.0,1870.1922187672762,7.983998675995493,0.0,False,False,transient_stability_limit
1825.0,1875.3301094781752,8.005932738292184,0.0,False,False,transient_stability_limit
1830.0,1880.4680001890745,8.027866800588875,0.0,False,False,transient_stability_limit
1835.0,1885.6058908999735,8.049800862885565,0.0,False,False,transient_stability_limit
1840.0,1890.7437816108727,8.071734925182257,0.0,False,False,transient_stability_limit
1845.0,1895.8816723217717,8.093668987478948,0.0,False,False,transient_stability_limit
