dataset_id,dataset_role,pocket_id,source_bus,load_bus,scenario_id,architecture,corridor_build,new_line_or_conversion,load_interface,load_boundary_voltage_v,voltage_support_location,voltage_support_role,var_coordination_risk,voltage_kv,vdc_pp_kv,corridor_length_km,current_limit_kA,short_circuit_gva,source_q_limit_mvar,converter_rating_mw,study_load_mw,existing_native_load_mw_excluded_from_new_corridor,new_data_center_load_is_incremental,max_transfer_mw,mw_per_km_at_limit,binding_constraint_at_limit,first_violation_mw,load_feasible_at_study_load,study_load_binding_constraint,study_load_useful_mw,study_load_corridor_transfer_mw,study_load_loss_mw,study_load_efficiency_to_load_boundary,study_load_efficiency_to_800v,study_load_voltage_min_pu,study_load_line_loading_pct,study_load_line_current_kA,study_load_source_q_mvar,study_load_q_margin_mvar,study_load_stability_margin_mw,study_load_converged
B,Austin-Travis 150-bus T&D,ATX-230-138-04,B_04,B_101,C1,Greenfield traditional AC data-center supply,new_ac_data_center_corridor,new_greenfield_line,480 V AC facility distribution,480.0,none,new traditional AC supply with voltage-sensitive data-center load,not applicable,138.0,,15.0,4.6,5.8,300.0,1050.0,250.0,95.0,True,1010.48828125,67.36588541666667,reactive_power_limit,1012.109375,True,none,250.0,256.89453554495554,7.442487455734733,0.9710906792064988,0.9710906792064988,0.9938574807080948,23.988723256948376,1.1034812698196252,57.37020346194809,242.62979653805192,6719.223359191886,True
B,Austin-Travis 150-bus T&D,ATX-230-138-04,B_04,B_101,C1,Greenfield traditional AC data-center supply,new_ac_data_center_corridor,new_greenfield_line,480 V AC facility distribution,480.0,none,new traditional AC supply with voltage-sensitive data-center load,not applicable,138.0,,15.0,4.6,5.8,300.0,1050.0,500.0,95.0,True,1010.48828125,67.36588541666667,reactive_power_limit,1012.109375,True,none,500.0,513.7890710899111,16.010238012854256,0.9689730225615107,0.9689730225615107,0.9872672501611366,48.29770673749292,2.2216945099246743,125.43040626714462,174.56959373285537,6462.328823646931,True
B,Austin-Travis 150-bus T&D,ATX-230-138-04,B_04,B_101,C1,Greenfield traditional AC data-center supply,new_ac_data_center_corridor,new_greenfield_line,480 V AC facility distribution,480.0,none,new traditional AC supply with voltage-sensitive data-center load,not applicable,138.0,,15.0,4.6,5.8,300.0,1050.0,1000.0,95.0,True,1010.48828125,67.36588541666667,reactive_power_limit,1012.109375,True,none,1000.0,1027.5781421798222,36.732258298175395,0.9645691951763201,0.9645691951763201,0.9726287810445624,98.04921477242627,4.510263879531608,295.6227443721405,4.377255627859483,5948.53975255702,True
B,Austin-Travis 150-bus T&D,ATX-230-138-04,B_04,B_101,C2,Greenfield AC corridor with data-center SST,new_ac_corridor_with_local_sst,new_greenfield_line,800 V DC data-center interface through SST,800.0,34.5 kV AC side near the data-center SST,local SST dynamic VAR support and ride-through control,"local SST Volt-VAR controls can fight utility LTCs, regulators, capacitor banks, nearby smart inverters or centralized STATCOM/SVC controls without supervisory coordination",138.0,,15.0,4.6,5.8,300.0,1050.0,250.0,95.0,True,1068.84765625,71.25651041666667,thermal_current_limit,1070.46875,True,none,250.0,253.80710659898477,4.316719328333638,0.9830262070864457,0.9830262070864457,0.99781536583426,23.13428306380755,1.0641770209351473,4.841320926787578,295.1586790732124,6722.310788137856,True
B,Austin-Travis 150-bus T&D,ATX-230-138-04,B_04,B_101,C2,Greenfield AC corridor with data-center SST,new_ac_corridor_with_local_sst,new_greenfield_line,800 V DC data-center interface through SST,800.0,34.5 kV AC side near the data-center SST,local SST dynamic VAR support and ride-through control,"local SST Volt-VAR controls can fight utility LTCs, regulators, capacitor banks, nearby smart inverters or centralized STATCOM/SVC controls without supervisory coordination",138.0,,15.0,4.6,5.8,300.0,1050.0,500.0,95.0,True,1068.84765625,71.25651041666667,thermal_current_limit,1070.46875,True,none,500.0,507.61421319796955,9.663169052081376,0.981040087573811,0.981040087573811,0.9952541937405825,46.38763295524774,2.133831115941396,19.465080521879578,280.5349194781204,6468.503681538872,True
B,Austin-Travis 150-bus T&D,ATX-230-138-04,B_04,B_101,C2,Greenfield AC corridor with data-center SST,new_ac_corridor_with_local_sst,new_greenfield_line,800 V DC data-center interface through SST,800.0,34.5 kV AC side near the data-center SST,local SST dynamic VAR support and ride-through control,"local SST Volt-VAR controls can fight utility LTCs, regulators, capacitor banks, nearby smart inverters or centralized STATCOM/SVC controls without supervisory coordination",138.0,,15.0,4.6,5.8,300.0,1050.0,1000.0,95.0,True,1068.84765625,71.25651041666667,thermal_current_limit,1070.46875,True,none,1000.0,1015.2284263959391,23.5289106341767,0.9770119726079859,0.9770119726079859,0.9889597079944473,93.36575770294343,4.294824854335397,78.85460026323982,221.14539973676017,5960.889468340903,True
B,Austin-Travis 150-bus T&D,ATX-230-138-04,B_04,B_101,C3,Greenfield bipolar DC data-center corridor,new_dedicated_bipolar_dc_data_center_corridor,new_greenfield_line,800 V DC data-center interface through DC/DC conversion,800.0,transmission interconnection AC side at the grid-facing AC/DC terminal,centralized AC/DC-terminal voltage support plus DC corridor buffering,"centralized support reduces campus-level control fighting but requires utility-side ownership, protection coordination and adequate terminal VAR rating",138.0,276.0,15.0,4.6,5.8,300.0,1050.0,250.0,95.0,True,1243.92578125,82.92838541666667,converter_rating_limit,1245.546875,True,none,250.0,253.53735315116504,5.322443092656158,0.9791540335107766,0.9791540335107766,0.995,19.969860834212746,0.9186135983737863,0.0,560.0,inf,True
B,Austin-Travis 150-bus T&D,ATX-230-138-04,B_04,B_101,C3,Greenfield bipolar DC data-center corridor,new_dedicated_bipolar_dc_data_center_corridor,new_greenfield_line,800 V DC data-center interface through DC/DC conversion,800.0,transmission interconnection AC side at the grid-facing AC/DC terminal,centralized AC/DC-terminal voltage support plus DC corridor buffering,"centralized support reduces campus-level control fighting but requires utility-side ownership, protection coordination and adequate terminal VAR rating",138.0,276.0,15.0,4.6,5.8,300.0,1050.0,500.0,95.0,True,1243.92578125,82.92838541666667,converter_rating_limit,1245.546875,True,none,500.0,507.07470630233007,11.154252951781416,0.9781783035407247,0.9781783035407247,0.995,39.93972166842549,1.8372271967475726,0.0,560.0,inf,True
B,Austin-Travis 150-bus T&D,ATX-230-138-04,B_04,B_101,C3,Greenfield bipolar DC data-center corridor,new_dedicated_bipolar_dc_data_center_corridor,new_greenfield_line,800 V DC data-center interface through DC/DC conversion,800.0,transmission interconnection AC side at the grid-facing AC/DC terminal,centralized AC/DC-terminal voltage support plus DC corridor buffering,"centralized support reduces campus-level control fighting but requires utility-side ownership, protection coordination and adequate terminal VAR rating",138.0,276.0,15.0,4.6,5.8,300.0,1050.0,1000.0,95.0,True,1243.92578125,82.92838541666667,converter_rating_limit,1245.546875,True,none,1000.0,1014.1494126046601,24.345972969439572,0.9762326659040169,0.9762326659040169,0.995,79.87944333685098,3.6744543934951452,0.0,560.0,inf,True
