architecture,trial,thdv_pct,mvasc3,line_scale,source_count,tdd_proxy_pct
local_sst,58,1.4689862980377466,1848.8085674280817,1.1909182341249258,3,1.0800782379068659
local_sst,59,1.0139157234267,1102.8703569600716,1.3611628755193415,3,1.0800782379068659
dc_backbone,0,0.5626941859566512,1520.902079855171,1.2176920050249695,1,0.23961427336450555
dc_backbone,1,0.5263580487304439,1661.5689573185261,1.1281979520248397,1,0.23961427336450555
dc_backbone,2,0.5635920896316885,1577.6049849531241,1.3461503650630013,1,0.23961427336450555
dc_backbone,3,0.4630000092925621,2190.7500111917234,1.2997295234689692,1,0.23961427336450555
dc_backbone,4,0.7054844762741532,896.3820704437336,0.7665985990299187,1,0.23961427336450555
dc_backbone,5,0.4690741656719082,2010.8877762376596,1.0827271421328721,1,0.23961427336450555
dc_backbone,6,0.4070619914214581,2416.736544022273,0.816256885156162,1,0.23961427336450555
dc_backbone,7,0.7044335047565421,923.7285527739018,0.8505564420066573,1,0.23961427336450555
dc_backbone,8,0.49478012170049807,1850.2210328762005,1.1229000595712737,1,0.23961427336450555
dc_backbone,9,0.6593706306136705,1067.3308930074613,0.954859561133772,1,0.23961427336450555
dc_backbone,10,0.44012654891216857,2441.81316601184,1.3694920537635886,1,0.23961427336450555
dc_backbone,11,0.42077995245625394,2325.5530663044665,0.9000171962942373,1,0.23961427336450555
dc_backbone,12,0.4279437684828114,2463.3024942713755,1.2173641959845614,1,0.23961427336450555
dc_backbone,13,0.46540762227104976,2064.757622555352,1.124953059616249,1,0.23961427336450555
dc_backbone,14,0.6660155237515526,1155.5964309328015,1.2513479290971405,1,0.23961427336450555
dc_backbone,15,0.5075160327319062,1937.4392030634135,1.4319104641687566,1,0.23961427336450555
dc_backbone,16,0.5687352277691848,1566.6980410079345,1.3745535893392589,1,0.23961427336450555
dc_backbone,17,0.47005458044577525,1876.9593750999709,0.8642340068850248,1,0.23961427336450555
dc_backbone,18,0.5017158506969204,1858.6407351180856,1.2204607663602234,1,0.23961427336450555
dc_backbone,19,0.458407948900729,2121.7934911585226,1.125223887335878,1,0.23961427336450555
dc_backbone,20,0.8362130429000226,818.2530010242651,1.3020281173633697,1,0.23961427336450555
dc_backbone,21,0.600090549684582,1424.6389758612172,1.3615157078103213,1,0.23961427336450555
