group,level,n_scenarios,median_p99_ramp_pct_load_per_s,p95_p99_ramp_pct_load_per_s,median_p95_pcc_voltage_deviation_pct,p95_p95_pcc_voltage_deviation_pct
architecture,Local SST,3072,12.562956533432846,17.75347885607567,1.2887676563867585,4.798134408094853
architecture,Subtransmission DC backbone,3072,1.3543967269141821,1.6487788176220537,0.3512413615882029,1.132864375268499
architecture,Traditional AC,3072,27.783452556532257,40.948974513611866,2.0265581984822303,7.699304127905234
