dataset_id,dataset_role,pocket_id,source_bus,load_bus,scenario_id,architecture,corridor_build,new_line_or_conversion,load_interface,load_boundary_voltage_v,voltage_support_location,voltage_support_role,var_coordination_risk,voltage_kv,vdc_pp_kv,corridor_length_km,current_limit_kA,short_circuit_gva,source_q_limit_mvar,converter_rating_mw,study_load_mw,coupling_tool,transmission_federate,distribution_federate,helics_status,disturbance,poi_min_voltage_pu,service_34p5kv_min_voltage_pu,load_boundary_min_voltage_pu,load_boundary_nominal_voltage_v,grid_power_min_fraction,data_center_load_served_min_fraction,data_center_load_loss_max_mw,data_center_tripped,ride_through_pass,current_max_pu,current_over_125pct_s,recovery_to_90pct_s,p99_grid_ramp_mw_s,rss_0p1_20hz_mw,p95_pcc_voltage_deviation_pct,max_dynamic_var_mvar,dc_buffer_event_mwh
B,Travis 150 synthetic electric case (PowerWorld AUX electric side; gas ignored),TRAVIS150-AUX-001,163 Decker Creek Power Plant 1,147 Travis_DS_127 1,C1,Greenfield traditional AC data-center supply,new_ac_data_center_corridor,new_greenfield_line,480 V AC facility distribution,480.0,none,new traditional AC supply with voltage-sensitive data-center load,not applicable,230.0,,9.63959570288086,3.2,12.892903664768983,659.0756675181351,1211.049924652159,250.0,HELICS,GridDyn Travis 150 dynamic proxy,OpenDSS data-center feeder proxy,proxy_screen_outputs; run full co-simulation with supplied Travis GridDyn dynamic case,eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.25,0.25,480.0,0.425,0.425,143.75,True,False,1.7000000000000002,0.38,8.759999999999991,102.37243628402688,31.516616959054787,0.10567606767463,0.0,0.0
B,Travis 150 synthetic electric case (PowerWorld AUX electric side; gas ignored),TRAVIS150-AUX-001,163 Decker Creek Power Plant 1,147 Travis_DS_127 1,C2,Greenfield AC corridor with data-center SST,new_ac_corridor_with_local_sst,new_greenfield_line,800 V DC data-center interface through SST,800.0,34.5 kV AC side near the data-center SST,local SST dynamic VAR support and ride-through control,"local SST Volt-VAR controls can fight utility LTCs, regulators, capacitor banks, nearby smart inverters or centralized STATCOM/SVC controls without supervisory coordination",230.0,,9.63959570288086,3.2,12.892903664768983,659.0756675181351,1211.049924652159,250.0,HELICS,GridDyn Travis 150 dynamic proxy,OpenDSS data-center feeder proxy,proxy_screen_outputs; run full co-simulation with supplied Travis GridDyn dynamic case,eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.325,0.325,800.0,0.40625,0.40625,148.4375,False,True,1.25,0.0,1.7800000000000011,44.38369714018888,18.481671596836694,0.06278304240121431,160.0,0.0
B,Travis 150 synthetic electric case (PowerWorld AUX electric side; gas ignored),TRAVIS150-AUX-001,163 Decker Creek Power Plant 1,147 Travis_DS_127 1,C3,Greenfield bipolar DC data-center corridor,new_dedicated_bipolar_dc_data_center_corridor,new_greenfield_line,800 V DC data-center interface through DC/DC conversion,800.0,transmission interconnection AC side at the grid-facing AC/DC terminal,centralized AC/DC-terminal voltage support plus DC corridor buffering,"centralized support reduces campus-level control fighting but requires utility-side ownership, protection coordination and adequate terminal VAR rating",230.0,460.0,9.63959570288086,3.2,12.892903664768983,659.0756675181351,1211.049924652159,250.0,HELICS,GridDyn Travis 150 dynamic proxy,OpenDSS data-center feeder proxy,proxy_screen_outputs; run full co-simulation with supplied Travis GridDyn dynamic case,eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.37,0.37,800.0,0.46249999999999997,1.0,0.0,False,True,1.25,0.0,1.019999999999996,4.121947044055134,2.0764690377757122,0.013475819417592813,260.0,0.12090902777756203
B,Travis 150 synthetic electric case (PowerWorld AUX electric side; gas ignored),TRAVIS150-AUX-001,163 Decker Creek Power Plant 1,147 Travis_DS_127 1,C1,Greenfield traditional AC data-center supply,new_ac_data_center_corridor,new_greenfield_line,480 V AC facility distribution,480.0,none,new traditional AC supply with voltage-sensitive data-center load,not applicable,230.0,,9.63959570288086,3.2,12.892903664768983,659.0756675181351,1211.049924652159,500.0,HELICS,GridDyn Travis 150 dynamic proxy,OpenDSS data-center feeder proxy,proxy_screen_outputs; run full co-simulation with supplied Travis GridDyn dynamic case,eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.25,0.25,480.0,0.425,0.425,287.5,True,False,1.7000000000000002,0.38,8.759999999999991,204.74487256805375,63.03323391810957,0.21135213534926,0.0,0.0
B,Travis 150 synthetic electric case (PowerWorld AUX electric side; gas ignored),TRAVIS150-AUX-001,163 Decker Creek Power Plant 1,147 Travis_DS_127 1,C2,Greenfield AC corridor with data-center SST,new_ac_corridor_with_local_sst,new_greenfield_line,800 V DC data-center interface through SST,800.0,34.5 kV AC side near the data-center SST,local SST dynamic VAR support and ride-through control,"local SST Volt-VAR controls can fight utility LTCs, regulators, capacitor banks, nearby smart inverters or centralized STATCOM/SVC controls without supervisory coordination",230.0,,9.63959570288086,3.2,12.892903664768983,659.0756675181351,1211.049924652159,500.0,HELICS,GridDyn Travis 150 dynamic proxy,OpenDSS data-center feeder proxy,proxy_screen_outputs; run full co-simulation with supplied Travis GridDyn dynamic case,eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.325,0.325,800.0,0.40625,0.40625,296.875,False,True,1.25,0.0,1.7800000000000011,88.76739428037776,36.96334319367339,0.12556608480242862,160.0,0.0
B,Travis 150 synthetic electric case (PowerWorld AUX electric side; gas ignored),TRAVIS150-AUX-001,163 Decker Creek Power Plant 1,147 Travis_DS_127 1,C3,Greenfield bipolar DC data-center corridor,new_dedicated_bipolar_dc_data_center_corridor,new_greenfield_line,800 V DC data-center interface through DC/DC conversion,800.0,transmission interconnection AC side at the grid-facing AC/DC terminal,centralized AC/DC-terminal voltage support plus DC corridor buffering,"centralized support reduces campus-level control fighting but requires utility-side ownership, protection coordination and adequate terminal VAR rating",230.0,460.0,9.63959570288086,3.2,12.892903664768983,659.0756675181351,1211.049924652159,500.0,HELICS,GridDyn Travis 150 dynamic proxy,OpenDSS data-center feeder proxy,proxy_screen_outputs; run full co-simulation with supplied Travis GridDyn dynamic case,eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.37,0.37,800.0,0.46249999999999997,1.0,0.0,False,True,1.25,0.0,1.019999999999996,8.243894088110268,4.1529380755514245,0.026951638835185626,260.0,0.24181805555512406
B,Travis 150 synthetic electric case (PowerWorld AUX electric side; gas ignored),TRAVIS150-AUX-001,163 Decker Creek Power Plant 1,147 Travis_DS_127 1,C1,Greenfield traditional AC data-center supply,new_ac_data_center_corridor,new_greenfield_line,480 V AC facility distribution,480.0,none,new traditional AC supply with voltage-sensitive data-center load,not applicable,230.0,,9.63959570288086,3.2,12.892903664768983,659.0756675181351,1211.049924652159,1000.0,HELICS,GridDyn Travis 150 dynamic proxy,OpenDSS data-center feeder proxy,proxy_screen_outputs; run full co-simulation with supplied Travis GridDyn dynamic case,eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.25,0.25,480.0,0.425,0.425,575.0,True,False,1.7000000000000002,0.38,8.759999999999991,409.4897451361075,126.06646783621915,0.42270427069852,0.0,0.0
B,Travis 150 synthetic electric case (PowerWorld AUX electric side; gas ignored),TRAVIS150-AUX-001,163 Decker Creek Power Plant 1,147 Travis_DS_127 1,C2,Greenfield AC corridor with data-center SST,new_ac_corridor_with_local_sst,new_greenfield_line,800 V DC data-center interface through SST,800.0,34.5 kV AC side near the data-center SST,local SST dynamic VAR support and ride-through control,"local SST Volt-VAR controls can fight utility LTCs, regulators, capacitor banks, nearby smart inverters or centralized STATCOM/SVC controls without supervisory coordination",230.0,,9.63959570288086,3.2,12.892903664768983,659.0756675181351,1211.049924652159,1000.0,HELICS,GridDyn Travis 150 dynamic proxy,OpenDSS data-center feeder proxy,proxy_screen_outputs; run full co-simulation with supplied Travis GridDyn dynamic case,eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.325,0.325,800.0,0.40625,0.40625,593.75,False,True,1.25,0.0,1.7800000000000011,177.53478856075552,73.92668638734678,0.25113216960485724,160.0,0.0
B,Travis 150 synthetic electric case (PowerWorld AUX electric side; gas ignored),TRAVIS150-AUX-001,163 Decker Creek Power Plant 1,147 Travis_DS_127 1,C3,Greenfield bipolar DC data-center corridor,new_dedicated_bipolar_dc_data_center_corridor,new_greenfield_line,800 V DC data-center interface through DC/DC conversion,800.0,transmission interconnection AC side at the grid-facing AC/DC terminal,centralized AC/DC-terminal voltage support plus DC corridor buffering,"centralized support reduces campus-level control fighting but requires utility-side ownership, protection coordination and adequate terminal VAR rating",230.0,460.0,9.63959570288086,3.2,12.892903664768983,659.0756675181351,1211.049924652159,1000.0,HELICS,GridDyn Travis 150 dynamic proxy,OpenDSS data-center feeder proxy,proxy_screen_outputs; run full co-simulation with supplied Travis GridDyn dynamic case,eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.37,0.37,800.0,0.46249999999999997,1.0,0.0,False,True,1.25,0.0,1.019999999999996,16.487788176220537,8.305876151102849,0.05390327767037125,260.0,0.4836361111102481
