harmonic_order,nominal,low_damping,shifted
14.471571906354514,1.304194124318761,1.0640357513633916,1.9688350213068615
14.581939799331103,1.2613642872186663,1.0526232584993185,1.8839643266282389
14.692307692307692,1.2235304606069166,1.0432065218951048,1.802703896260807
14.80267558528428,1.190305818839271,1.0355126581619605,1.7254586535469165
14.91304347826087,1.161300903004833,1.0293029568230263,1.6525412524805887
15.023411371237458,1.1361310733867405,1.0243712010175705,1.5841753567454262
15.133779264214047,1.1144227742969044,1.020541739092888,1.5205006101156142
15.244147157190636,1.0958186349907504,1.0176674173200315,1.4615789965355503
15.354515050167224,1.0799814627217172,1.0156274665704546,1.407402275758605
15.464882943143813,1.0665972093089136,1.0143254184657673,1.3579001805595805
15.5752508361204,1.0553770109750766,1.0136871098514262,1.312949072891965
15.685618729096989,1.0460584130546347,1.013658818885482,1.2723807772381734
15.795986622073578,1.0384058970768724,1.014205561874409,1.2359913378642002
15.906354515050166,1.0322108284508926,1.015309567405897,1.2035494806931184
16.016722408026755,1.0272909393604541,1.0169689333968082,1.1748045980095398
16.127090301003342,1.023489454395119,1.0191964633851085,1.1494941132542096
16.237458193979933,1.0206739567640364,1.0220186706784178,1.127350122000789
16.347826086956523,1.018735081474242,1.0254749327187558,1.108105242304552
16.45819397993311,1.0175851093425468,1.0296167730993264,1.0914976417373985
16.568561872909697,1.0171565227882275,1.034507244932448,1.0772752386406141
16.678929765886288,1.0174005715558518,1.0402203865789643,1.065199100805959
16.789297658862875,1.0182858842682871,1.046840718982061,1.0550460855965789
16.899665551839462,1.019797150329446,1.054462752894112,1.0466107813639447
17.010033444816052,1.021933886409098,1.0631904740576414,1.0397068210531002
17.120401337792643,1.0247092926888033,1.073136774837081,1.0341676454465727
17.23076923076923,1.0281491962992828,1.0844228018549298,1.0298467960461515
17.341137123745817,1.0322910729501273,1.0971771908413226,1.026617816693654
17.451505016722408,1.0371831326156928,1.1115351621521619,1.0243738393011375
17.561872909698998,1.0428834512402818,1.1276374532501863,1.0230269231271691
17.672240802675585,1.049459127687335,1.1456290678826575,1.0225072095123684
17.782608695652172,1.0569854434984483,1.165657825734662,1.0227619454477317
17.892976588628763,1.0655450023636575,1.187872700987504,1.0237544203086193
18.00334448160535,1.0752268264522686,1.2124219434543881,1.0254628509915873
18.11371237458194,1.086125387836423,1.2394509817705917,1.0278792419114313
18.224080267558527,1.0983395550865356,1.2691001144316965,1.0310082381468815
18.334448160535118,1.111971437663138,1.3015020012261909,1.0348659826875746
18.444816053511705,1.127125113911368,1.3367789746965448,1.0394789823875432
18.555183946488295,1.1439052322213947,1.3750401985578158,1.0448829819675398
18.665551839464882,1.162415479187173,1.4163787073502743,1.0511218412755172
18.77591973244147,1.1827569133087081,1.4608683688239108,1.0582464080152736
18.88628762541806,1.2050261678626129,1.5085608174478462,1.066313376257926
18.996655518394647,1.2293135319246733,1.5594824137906922,1.0753841202041696
19.107023411371237,1.2557009240660162,1.613631290102141,1.0855234927923867
19.217391304347824,1.284259778847282,1.6709745470117794,1.0967985797596955
19.327759197324415,1.3150488717752769,1.7314456696236564,1.1092774015609095
