campus_count,cluster_load_GW,voltage_kV,short_circuit_ratio,phase_mode,corridor_length_km,Local SST_ramp_pct_load_per_s,Subtransmission DC backbone_ramp_pct_load_per_s,Traditional AC_ramp_pct_load_per_s,Local SST_p95_voltage_pct,Subtransmission DC backbone_p95_voltage_pct,Traditional AC_p95_voltage_pct,dc_ramp_reduction_vs_traditional_pct,dc_voltage_reduction_vs_traditional_pct
6,0.25,230,20,coherent,100,17.753478856075553,1.6487788176220537,40.94897451361132,0.6861332203575645,0.1472723687849037,1.154895619185785,95.97357726974577,87.24799312263973
6,0.25,230,20,partial,5,7.372434210790141,1.0398076106937426,13.119323380384039,0.44080444418958764,0.10199657666919659,0.4422192230514331,92.07422836875521,76.93529106098273
6,0.25,230,20,partial,20,7.372434210790141,1.0398076106937426,13.119323380384039,0.45025775633662396,0.10418395361126831,0.45170287596834213,92.07422836875521,76.93529106098272
6,0.25,230,20,partial,50,7.372434210790141,1.0398076106937426,13.119323380384039,0.4691643806306969,0.10855870749541177,0.47067018180216064,92.07422836875521,76.93529106098273
6,0.25,230,20,partial,100,7.372434210790141,1.0398076106937426,13.119323380384039,0.5006754211208183,0.11584996396898418,0.5022823581918578,92.07422836875521,76.93529106098273
6,0.25,230,20,random,5,5.078693053867619,0.47473330084819737,12.571953647356201,0.17506845226109582,0.0818912730073236,0.26819258164333415,96.22387009875723,69.46549658251556
6,0.25,230,20,random,20,5.078693053867619,0.47473330084819737,12.571953647356201,0.17882289881474916,0.08364747981526459,0.2739441302568131,96.22387009875723,69.46549658251557
6,0.25,230,20,random,50,5.078693053867619,0.47473330084819737,12.571953647356201,0.18633179192205593,0.08715989343114663,0.28544722748377105,96.22387009875723,69.46549658251557
6,0.25,230,20,random,100,5.078693053867619,0.47473330084819737,12.571953647356201,0.19884661376756713,0.09301391612428335,0.3046190561953676,96.22387009875723,69.46549658251557
6,0.25,320,3,coherent,5,17.753478856075553,1.6487788176220537,40.94897451361132,4.013317682472888,0.8614228028138736,6.755193994940762,95.97357726974577,87.24799312263973
