scenario,thdv_pct
Traditional AC,1.6463788464231521
Traditional AC,3.731377915779287
Traditional AC,2.877327160109197
Traditional AC,2.524206738148961
Traditional AC,1.554869842931606
Traditional AC,1.7522399771768098
Traditional AC,2.8245293369710853
Traditional AC,3.309380986682158
Traditional AC,3.9001658506622228
Traditional AC,3.4010559999539995
Traditional AC,2.429817897909935
Traditional AC,1.9552397574535576
Traditional AC,2.6803738707624127
Traditional AC,2.1265033790778185
Traditional AC,1.7583689764290258
Traditional AC,1.96810940434411
Traditional AC,2.1716111047652387
Traditional AC,3.8261021440850804
Traditional AC,2.9787057645313855
Traditional AC,1.8049563708986256
Traditional AC,2.5190276437228203
Traditional AC,2.656916811349254
Traditional AC,2.7719880831319763
Traditional AC,0.9274920530292509
Traditional AC,2.5816784989183126
Traditional AC,1.6475967161527154
Traditional AC,2.3340816905228725
Traditional AC,3.0055628060092228
Traditional AC,2.6319154463916714
Traditional AC,1.1697723877286115
Traditional AC,1.4300382583614033
Traditional AC,3.274725607458421
Traditional AC,3.8123141270142034
Traditional AC,2.211441800497083
Traditional AC,2.1266574581197393
Traditional AC,2.661610977511445
Traditional AC,1.1944465347981836
Traditional AC,3.459943987263199
Traditional AC,1.9080326358085549
Traditional AC,1.5946402538894764
Traditional AC,2.0260802883717317
Traditional AC,2.7572258317193636
Traditional AC,3.8816357665639547
Traditional AC,1.835370672020247
Traditional AC,3.2731556184677157
Traditional AC,2.28989044986005
Traditional AC,1.4273653832773565
Traditional AC,2.7585953535600676
Traditional AC,3.4502615230538516
Traditional AC,2.071076579839552
Traditional AC,4.52304762143868
Traditional AC,1.8913390965743504
Traditional AC,2.8306004396885887
Traditional AC,2.383625808671338
Traditional AC,2.170681930213556
Traditional AC,3.6270442576628037
Traditional AC,1.529156552925538
Traditional AC,2.6164470578884993
Traditional AC,1.4045564045151513
Traditional AC,2.0321934100197847
Traditional AC,2.6154547611299166
Traditional AC,1.4260530186546425
Traditional AC,1.7098423159770713
Traditional AC,2.339616496160352
Traditional AC,1.5526484145338075
Traditional AC,2.3645539432698794
Traditional AC,3.1183650076097136
Traditional AC,2.650892293925784
Traditional AC,3.786413187794537
Traditional AC,3.1485235826031315
Traditional AC,3.2439303930154257
Traditional AC,4.0391314080358525
Traditional AC,1.9199254011091267
Traditional AC,2.9438640186950367
Traditional AC,1.8332098956295888
Traditional AC,2.2615693623766275
Traditional AC,2.78491820220293
Traditional AC,2.8092845556479644
Traditional AC,1.6864737857113465
Traditional AC,1.9011054122399638
Traditional AC,1.8490748083548454
Traditional AC,5.019943518299752
Traditional AC,2.8852419823517796
Traditional AC,1.6435151984016017
Traditional AC,2.611367854242384
Traditional AC,1.8565821372358926
Traditional AC,1.8489275864851722
Traditional AC,1.683705160695454
Traditional AC,1.3437587601384462
Traditional AC,2.3990461306452655
Traditional AC,3.8940531294444902
Traditional AC,3.1423220285955726
Traditional AC,3.1025568738761047
Traditional AC,1.9016583741425115
Traditional AC,3.873563598348631
Traditional AC,3.642039012560533
Traditional AC,1.5596054335398268
Traditional AC,2.045043118562989
Traditional AC,3.786855247960638
Traditional AC,1.4665106991762131
Traditional AC,3.263497144816783
Traditional AC,1.513361803293521
Traditional AC,2.2389926608064408
Traditional AC,2.620385906907359
Traditional AC,2.26750530964452
Traditional AC,1.4894531937265818
Traditional AC,1.686761196033912
Traditional AC,2.473288002833122
Traditional AC,2.3849884591332406
Traditional AC,1.4456263691971925
Traditional AC,2.867932251637538
Traditional AC,3.7089008977986393
Traditional AC,2.528873192298395
Traditional AC,1.8464193515039717
Traditional AC,4.241497296401866
Traditional AC,3.405836385347999
Traditional AC,2.194060060009779
Traditional AC,1.5092279404894913
Traditional AC,1.8405305482826506
Traditional AC,1.7858891225632725
Traditional AC,1.6631429021096467
Traditional AC,1.683357094195112
Traditional AC,1.409733239662015
Traditional AC,1.1860397093399857
Traditional AC,1.7936598927839926
Traditional AC,2.0344820726432697
Traditional AC,1.5906947897025332
Traditional AC,1.7641964832768018
Traditional AC,3.4162476174098546
Traditional AC,3.123183016059988
Traditional AC,2.7737590704424226
Traditional AC,2.2314172117177966
Traditional AC,1.2517381841863229
Traditional AC,1.5064156916606708
Traditional AC,1.5678719990225187
Traditional AC,3.0981080437461066
Traditional AC,1.8159871941720465
Traditional AC,1.9469868851636944
Traditional AC,1.8355389770690735
Traditional AC,1.836803788097768
Traditional AC,1.6977993494198635
Traditional AC,2.791444122575055
Traditional AC,3.573841140522888
Traditional AC,1.7591191078238442
Traditional AC,1.405625139310283
Traditional AC,1.8194420875191328
Traditional AC,1.1971500828319392
Traditional AC,1.593561071709925
Traditional AC,2.2084651059591045
Traditional AC,1.6247174404686204
Traditional AC,2.0612123258890342
Traditional AC,1.9882387494823257
Traditional AC,2.139920088975794
Traditional AC,3.0799553195248968
