architecture,trial,harmonic_order,v_h_volts,v1_volts,individual_distortion_pct,mvasc3,line_scale
traditional_ac,9,23,98.43452066352135,42309.36417540155,0.23265421871017078,902.7992996280109,0.9240157868474985
traditional_ac,9,25,42.18304405873971,42309.36417540155,0.09970143697707638,902.7992996280109,0.9240157868474985
traditional_ac,10,5,1111.525602762207,51543.868428807975,2.1564652336823307,1450.1610235211444,1.1792631339344941
traditional_ac,10,7,884.097342948698,51543.868428807975,1.715232810222242,1450.1610235211444,1.1792631339344941
traditional_ac,10,11,234.20221929984893,51543.868428807975,0.45437454820320167,1450.1610235211444,1.1792631339344941
traditional_ac,10,13,193.73753912411146,51543.868428807975,0.3758692256319496,1450.1610235211444,1.1792631339344941
traditional_ac,10,17,281.8364340741523,51543.868428807975,0.5467894488040275,1450.1610235211444,1.1792631339344941
traditional_ac,10,19,218.8051292478042,51543.868428807975,0.42450273120267695,1450.1610235211444,1.1792631339344941
traditional_ac,10,23,104.70671196594903,51543.868428807975,0.20314096546821897,1450.1610235211444,1.1792631339344941
traditional_ac,10,25,93.19255324661218,51543.868428807975,0.18080240402469802,1450.1610235211444,1.1792631339344941
traditional_ac,11,5,1064.8378263164914,50468.957485096405,2.109886709332049,1368.0951724031424,1.2518378054126909
traditional_ac,11,7,372.7288995328299,50468.957485096405,0.7385310061990039,1368.0951724031424,1.2518378054126909
traditional_ac,11,11,403.1691314780008,50468.957485096405,0.7988457689007298,1368.0951724031424,1.2518378054126909
traditional_ac,11,13,259.0118691072135,50468.957485096405,0.5132102623354173,1368.0951724031424,1.2518378054126909
traditional_ac,11,17,407.0128587523643,50468.957485096405,0.8064617916321258,1368.0951724031424,1.2518378054126909
traditional_ac,11,19,89.28842088231814,50468.957485096405,0.1769175059910544,1368.0951724031424,1.2518378054126909
traditional_ac,11,23,218.3373896130223,50468.957485096405,0.43261719776458196,1368.0951724031424,1.2518378054126909
traditional_ac,11,25,95.56251927948968,50468.957485096405,0.18934910495765542,1368.0951724031424,1.2518378054126909
traditional_ac,12,5,592.6031081968578,59413.70297224432,0.9974182361158301,2300.975694473372,0.8766518114057457
traditional_ac,12,7,568.4000483201615,59413.70297224432,0.9566817415600153,2300.975694473372,0.8766518114057457
traditional_ac,12,11,404.78917398111463,59413.70297224432,0.6813060855173693,2300.975694473372,0.8766518114057457
traditional_ac,12,13,492.6839771204195,59413.70297224432,0.829243007039271,2300.975694473372,0.8766518114057457
traditional_ac,12,17,370.24122154600417,59413.70297224432,0.6231579636081022,2300.975694473372,0.8766518114057457
traditional_ac,12,19,331.187917433273,59413.70297224432,0.557426823889416,2300.975694473372,0.8766518114057457
traditional_ac,12,23,114.10238465364976,59413.70297224432,0.1920472533195815,2300.975694473372,0.8766518114057457
traditional_ac,12,25,80.41242013162143,59413.70297224432,0.13534322236940333,2300.975694473372,0.8766518114057457
traditional_ac,13,5,981.2427019166257,55088.88927312499,1.7811989220761493,1767.9843815074112,1.4417171985533865
traditional_ac,13,7,400.09573326855025,55088.88927312499,0.7262730081285851,1767.9843815074112,1.4417171985533865
traditional_ac,13,11,449.24921719659005,55088.88927312499,0.8154987750238694,1767.9843815074112,1.4417171985533865
traditional_ac,13,13,335.6868580495904,55088.88927312499,0.6093549216163895,1767.9843815074112,1.4417171985533865
traditional_ac,13,17,222.35530884483384,55088.88927312499,0.4036300455113904,1767.9843815074112,1.4417171985533865
traditional_ac,13,19,332.2118942093444,55088.88927312499,0.6030470002077413,1767.9843815074112,1.4417171985533865
traditional_ac,13,23,246.49039209391518,55088.88927312499,0.44744120882859234,1767.9843815074112,1.4417171985533865
traditional_ac,13,25,161.41294149148018,55088.88927312499,0.29300453071618776,1767.9843815074112,1.4417171985533865
traditional_ac,14,5,1276.6365952083304,46822.812094395886,2.726526960052295,1134.3977853068525,0.9178874928846629
traditional_ac,14,7,1111.0845441267513,46822.812094395886,2.372955605243826,1134.3977853068525,0.9178874928846629
traditional_ac,14,11,210.9892013110566,46822.812094395886,0.45061198136860603,1134.3977853068525,0.9178874928846629
traditional_ac,14,13,563.664069429589,46822.812094395886,1.2038236154915876,1134.3977853068525,0.9178874928846629
traditional_ac,14,17,247.319268144311,46822.812094395886,0.5282025087380688,1134.3977853068525,0.9178874928846629
traditional_ac,14,19,213.79067270575544,46822.812094395886,0.4565951149511234,1134.3977853068525,0.9178874928846629
traditional_ac,14,23,239.36208875803038,46822.812094395886,0.5112082723170722,1134.3977853068525,0.9178874928846629
traditional_ac,14,25,185.3369552979283,46822.812094395886,0.3958261945572271,1134.3977853068525,0.9178874928846629
traditional_ac,15,5,1014.2042877033149,46741.748696348346,2.16980390334123,1124.383680322347,1.338827755404749
traditional_ac,15,7,516.2986892726788,46741.748696348346,1.104577179229527,1124.383680322347,1.338827755404749
traditional_ac,15,11,839.9109380893955,46741.748696348346,1.7969180903901714,1124.383680322347,1.338827755404749
traditional_ac,15,13,541.2132506542789,46741.748696348346,1.1578797664807108,1124.383680322347,1.338827755404749
traditional_ac,15,17,379.60569062708936,46741.748696348346,0.812134122523203,1124.383680322347,1.338827755404749
traditional_ac,15,19,275.2089478512075,46741.748696348346,0.5887861612518316,1124.383680322347,1.338827755404749
traditional_ac,15,23,226.16626529806334,46741.748696348346,0.48386350876027956,1124.383680322347,1.338827755404749
traditional_ac,15,25,100.47952028030177,46741.748696348346,0.21496739656244745,1124.383680322347,1.338827755404749
traditional_ac,16,5,500.25554547115775,59084.66462685327,0.846675780645453,2250.0443390392916,0.8219824531812344
traditional_ac,16,7,224.3400140626978,59084.66462685327,0.37969245569812027,2250.0443390392916,0.8219824531812344
traditional_ac,16,11,229.8821283155119,59084.66462685327,0.38907240951154226,2250.0443390392916,0.8219824531812344
traditional_ac,16,13,365.53977944748704,59084.66462685327,0.6186711590156908,2250.0443390392916,0.8219824531812344
traditional_ac,16,17,126.91117831183784,59084.66462685327,0.21479546192457905,2250.0443390392916,0.8219824531812344
traditional_ac,16,19,257.4878793524642,59084.66462685327,0.43579477175442755,2250.0443390392916,0.8219824531812344
traditional_ac,16,23,67.91576705379397,59084.66462685327,0.11494652205054079,2250.0443390392916,0.8219824531812344
traditional_ac,16,25,191.8425413254155,59084.66462685327,0.32469092028699675,2250.0443390392916,0.8219824531812344
traditional_ac,17,5,489.49086448106203,48480.49624269962,1.009665540613709,1231.8433430027874,1.2512611059025003
traditional_ac,17,7,152.25331280005753,48480.49624269962,0.314050648404789,1231.8433430027874,1.2512611059025003
traditional_ac,17,11,480.49553041245844,48480.49624269962,0.9911109985488511,1231.8433430027874,1.2512611059025003
traditional_ac,17,13,507.1248154544596,48480.49624269962,1.0460388295444158,1231.8433430027874,1.2512611059025003
traditional_ac,17,17,134.10344822694833,48480.49624269962,0.2766131921497032,1231.8433430027874,1.2512611059025003
traditional_ac,17,19,248.61005139418975,48480.49624269962,0.5128042628722606,1231.8433430027874,1.2512611059025003
traditional_ac,17,23,147.05791004479693,48480.49624269962,0.30333416825728443,1231.8433430027874,1.2512611059025003
traditional_ac,17,25,84.70403396151978,48480.49624269962,0.17471775358379266,1231.8433430027874,1.2512611059025003
traditional_ac,18,5,568.7837895194433,50691.1117757441,1.1220582259780079,1382.8750535935421,1.3864263093658564
traditional_ac,18,7,363.1447942333553,50691.1117757441,0.7163875115619806,1382.8750535935421,1.3864263093658564
traditional_ac,18,11,810.0124066623371,50691.1117757441,1.5979377415232214,1382.8750535935421,1.3864263093658564
traditional_ac,18,13,587.819233328056,50691.1117757441,1.1596100632563555,1382.8750535935421,1.3864263093658564
traditional_ac,18,17,123.88977130302264,50691.1117757441,0.24440136931915624,1382.8750535935421,1.3864263093658564
traditional_ac,18,19,189.3185991941399,50691.1117757441,0.3734749398113016,1382.8750535935421,1.3864263093658564
traditional_ac,18,23,125.90353707395508,50691.1117757441,0.2483739903574189,1382.8750535935421,1.3864263093658564
traditional_ac,18,25,83.8818653732514,50691.1117757441,0.16547647592410708,1382.8750535935421,1.3864263093658564
traditional_ac,19,5,468.21925222221233,44355.5535539249,1.0556045741892919,998.3207753482693,1.1277797390704278
traditional_ac,19,7,471.90908258437884,44355.5535539249,1.0639233303912197,998.3207753482693,1.1277797390704278
traditional_ac,19,11,445.5038277624622,44355.5535539249,1.0043924425852213,998.3207753482693,1.1277797390704278
traditional_ac,19,13,266.0664317478168,44355.5535539249,0.599849196841493,998.3207753482693,1.1277797390704278
traditional_ac,19,17,255.88704166988347,44355.5535539249,0.5768996690770433,998.3207753482693,1.1277797390704278
traditional_ac,19,19,198.25208281877556,44355.5535539249,0.4469611287293534,998.3207753482693,1.1277797390704278
traditional_ac,19,23,233.69174460575724,44355.5535539249,0.5268601694298515,998.3207753482693,1.1277797390704278
traditional_ac,19,25,25.391760147675285,44355.5535539249,0.057245954820077855,998.3207753482693,1.1277797390704278
traditional_ac,20,5,862.6195492903917,53976.46502489183,1.59814013180112,1659.0092924475227,1.2297083467038297
traditional_ac,20,7,378.96184842255906,53976.46502489183,0.7020871934606994,1659.0092924475227,1.2297083467038297
traditional_ac,20,11,361.2647677967345,53976.46502489183,0.6693005324267406,1659.0092924475227,1.2297083467038297
traditional_ac,20,13,466.05027129438935,53976.46502489183,0.863432370162561,1659.0092924475227,1.2297083467038297
traditional_ac,20,17,204.82858048705998,53976.46502489183,0.37947757488861317,1659.0092924475227,1.2297083467038297
traditional_ac,20,19,204.42964074093686,53976.46502489183,0.3787384754571495,1659.0092924475227,1.2297083467038297
traditional_ac,20,23,135.40346798413066,53976.46502489183,0.25085649444010066,1659.0092924475227,1.2297083467038297
traditional_ac,20,25,37.15739235490691,53976.46502489183,0.06883998857237386,1659.0092924475227,1.2297083467038297
traditional_ac,21,5,363.30521440783315,55405.544394216304,0.655719961567164,1799.266095423271,0.9189907074264515
traditional_ac,21,7,366.5526034831393,55405.544394216304,0.6615810881219374,1799.266095423271,0.9189907074264515
traditional_ac,21,11,670.5608311516612,55405.544394216304,1.2102774884414997,1799.266095423271,0.9189907074264515
traditional_ac,21,13,259.99207440906343,55405.544394216304,0.46925281080029163,1799.266095423271,0.9189907074264515
traditional_ac,21,17,453.6034742680212,55405.544394216304,0.8186968997914443,1799.266095423271,0.9189907074264515
