load_MW,length_km,saving_vs_traditional_MW,saving_vs_local_sst_MW,saving_vs_99pct_local_sst_sensitivity_MW,dc_loss_MW,traditional_loss_MW,local_sst_loss_MW,local_sst_99pct_sensitivity_loss_MW
136.70886075949366,21.68918918918919,1.1228474797561465,-0.571059366599739,-1.2743241577732565,2.8813505692952277,4.004198049051374,2.3102912026954887,1.6070264115219712
136.70886075949366,22.972972972972972,1.1301812256178856,-0.5640565682330725,-1.2674575882733463,2.8878685721746384,4.018049797792524,2.323812003941566,1.6204109839012921
136.70886075949366,24.256756756756758,1.1375149714796242,-0.5570537698664069,-1.2605910187734366,2.8943865750540496,4.031901546533674,2.3373328051876427,1.633795556280613
136.70886075949366,25.54054054054054,1.1448487173413633,-0.5500509714997408,-1.2537244492735264,2.9009045779334603,4.045753295274824,2.3508536064337195,1.647180128659934
136.70886075949366,26.824324324324323,1.1521824632031024,-0.5430481731330454,-1.2468578797735872,2.9074225808128418,4.059605044015944,2.3643744076797963,1.6605647010392546
136.70886075949366,28.10810810810811,1.1595162090648117,-0.5360453747664091,-1.2399913102737068,2.9139405836922823,4.073456792757094,2.377895208925873,1.6739492734185755
136.70886075949366,29.39189189189189,1.1668499549265503,-0.5290425763997435,-1.233124740773797,2.9204585865716934,4.087308541498244,2.39141601017195,1.6873338457978964
136.70886075949366,30.675675675675677,1.1741837007883191,-0.5220397780330477,-1.2262581712738572,2.9269765894510744,4.1011602902393935,2.4049368114180267,1.7007184181772173
136.70886075949366,31.95945945945946,1.1815174466499987,-0.5150369796664118,-1.2193916017739772,2.9334945923305153,4.115012038980514,2.4184576126641035,1.7141029905565381
136.70886075949366,33.24324324324324,1.188851192511767,-0.5080341812997462,-1.2125250322740377,2.9400125952098968,4.128863787721664,2.4319784139101506,1.727487562935859
136.70886075949366,34.52702702702703,1.1961849383735061,-0.5010313829330801,-1.2056584627741276,2.9465305980893075,4.142715536462814,2.4454992151562274,1.74087213531518
