time_s,poi_voltage_pu,griddyn_field
32.100000,1.00000000,travis_proxy_event_voltage
32.120000,1.00000000,travis_proxy_event_voltage
32.140000,1.00000000,travis_proxy_event_voltage
32.160000,1.00000000,travis_proxy_event_voltage
32.180000,1.00000000,travis_proxy_event_voltage
32.200000,1.00000000,travis_proxy_event_voltage
32.220000,1.00000000,travis_proxy_event_voltage
32.240000,1.00000000,travis_proxy_event_voltage
32.260000,1.00000000,travis_proxy_event_voltage
32.280000,1.00000000,travis_proxy_event_voltage
32.300000,1.00000000,travis_proxy_event_voltage
32.320000,1.00000000,travis_proxy_event_voltage
32.340000,1.00000000,travis_proxy_event_voltage
32.360000,1.00000000,travis_proxy_event_voltage
32.380000,1.00000000,travis_proxy_event_voltage
32.400000,1.00000000,travis_proxy_event_voltage
32.420000,1.00000000,travis_proxy_event_voltage
32.440000,1.00000000,travis_proxy_event_voltage
32.460000,1.00000000,travis_proxy_event_voltage
32.480000,1.00000000,travis_proxy_event_voltage
32.500000,1.00000000,travis_proxy_event_voltage
32.520000,1.00000000,travis_proxy_event_voltage
32.540000,1.00000000,travis_proxy_event_voltage
32.560000,1.00000000,travis_proxy_event_voltage
32.580000,1.00000000,travis_proxy_event_voltage
32.600000,1.00000000,travis_proxy_event_voltage
32.620000,1.00000000,travis_proxy_event_voltage
32.640000,1.00000000,travis_proxy_event_voltage
32.660000,1.00000000,travis_proxy_event_voltage
32.680000,1.00000000,travis_proxy_event_voltage
32.700000,1.00000000,travis_proxy_event_voltage
32.720000,1.00000000,travis_proxy_event_voltage
32.740000,1.00000000,travis_proxy_event_voltage
32.760000,1.00000000,travis_proxy_event_voltage
32.780000,1.00000000,travis_proxy_event_voltage
32.800000,1.00000000,travis_proxy_event_voltage
32.820000,1.00000000,travis_proxy_event_voltage
32.840000,1.00000000,travis_proxy_event_voltage
32.860000,1.00000000,travis_proxy_event_voltage
32.880000,1.00000000,travis_proxy_event_voltage
32.900000,1.00000000,travis_proxy_event_voltage
32.920000,1.00000000,travis_proxy_event_voltage
32.940000,1.00000000,travis_proxy_event_voltage
32.960000,1.00000000,travis_proxy_event_voltage
32.980000,1.00000000,travis_proxy_event_voltage
33.000000,1.00000000,travis_proxy_event_voltage
33.020000,1.00000000,travis_proxy_event_voltage
33.040000,1.00000000,travis_proxy_event_voltage
33.060000,1.00000000,travis_proxy_event_voltage
33.080000,1.00000000,travis_proxy_event_voltage
33.100000,1.00000000,travis_proxy_event_voltage
33.120000,1.00000000,travis_proxy_event_voltage
33.140000,1.00000000,travis_proxy_event_voltage
33.160000,1.00000000,travis_proxy_event_voltage
33.180000,1.00000000,travis_proxy_event_voltage
33.200000,1.00000000,travis_proxy_event_voltage
33.220000,1.00000000,travis_proxy_event_voltage
33.240000,1.00000000,travis_proxy_event_voltage
33.260000,1.00000000,travis_proxy_event_voltage
33.280000,1.00000000,travis_proxy_event_voltage
33.300000,1.00000000,travis_proxy_event_voltage
33.320000,1.00000000,travis_proxy_event_voltage
33.340000,1.00000000,travis_proxy_event_voltage
33.360000,1.00000000,travis_proxy_event_voltage
33.380000,1.00000000,travis_proxy_event_voltage
33.400000,1.00000000,travis_proxy_event_voltage
33.420000,1.00000000,travis_proxy_event_voltage
33.440000,1.00000000,travis_proxy_event_voltage
33.460000,1.00000000,travis_proxy_event_voltage
33.480000,1.00000000,travis_proxy_event_voltage
33.500000,1.00000000,travis_proxy_event_voltage
33.520000,1.00000000,travis_proxy_event_voltage
33.540000,1.00000000,travis_proxy_event_voltage
33.560000,1.00000000,travis_proxy_event_voltage
33.580000,1.00000000,travis_proxy_event_voltage
33.600000,1.00000000,travis_proxy_event_voltage
33.620000,1.00000000,travis_proxy_event_voltage
33.640000,1.00000000,travis_proxy_event_voltage
33.660000,1.00000000,travis_proxy_event_voltage
33.680000,1.00000000,travis_proxy_event_voltage
33.700000,1.00000000,travis_proxy_event_voltage
33.720000,1.00000000,travis_proxy_event_voltage
33.740000,1.00000000,travis_proxy_event_voltage
33.760000,1.00000000,travis_proxy_event_voltage
33.780000,1.00000000,travis_proxy_event_voltage
33.800000,1.00000000,travis_proxy_event_voltage
33.820000,1.00000000,travis_proxy_event_voltage
33.840000,1.00000000,travis_proxy_event_voltage
33.860000,1.00000000,travis_proxy_event_voltage
33.880000,1.00000000,travis_proxy_event_voltage
33.900000,1.00000000,travis_proxy_event_voltage
33.920000,1.00000000,travis_proxy_event_voltage
33.940000,1.00000000,travis_proxy_event_voltage
33.960000,1.00000000,travis_proxy_event_voltage
33.980000,1.00000000,travis_proxy_event_voltage
34.000000,1.00000000,travis_proxy_event_voltage
34.020000,1.00000000,travis_proxy_event_voltage
34.040000,1.00000000,travis_proxy_event_voltage
34.060000,1.00000000,travis_proxy_event_voltage
34.080000,1.00000000,travis_proxy_event_voltage
34.100000,1.00000000,travis_proxy_event_voltage
34.120000,1.00000000,travis_proxy_event_voltage
34.140000,1.00000000,travis_proxy_event_voltage
34.160000,1.00000000,travis_proxy_event_voltage
34.180000,1.00000000,travis_proxy_event_voltage
34.200000,1.00000000,travis_proxy_event_voltage
34.220000,1.00000000,travis_proxy_event_voltage
34.240000,1.00000000,travis_proxy_event_voltage
34.260000,1.00000000,travis_proxy_event_voltage
34.280000,1.00000000,travis_proxy_event_voltage
34.300000,1.00000000,travis_proxy_event_voltage
34.320000,1.00000000,travis_proxy_event_voltage
34.340000,1.00000000,travis_proxy_event_voltage
34.360000,1.00000000,travis_proxy_event_voltage
34.380000,1.00000000,travis_proxy_event_voltage
34.400000,1.00000000,travis_proxy_event_voltage
34.420000,1.00000000,travis_proxy_event_voltage
34.440000,1.00000000,travis_proxy_event_voltage
34.460000,1.00000000,travis_proxy_event_voltage
34.480000,1.00000000,travis_proxy_event_voltage
34.500000,1.00000000,travis_proxy_event_voltage
34.520000,1.00000000,travis_proxy_event_voltage
34.540000,1.00000000,travis_proxy_event_voltage
34.560000,1.00000000,travis_proxy_event_voltage
34.580000,1.00000000,travis_proxy_event_voltage
34.600000,1.00000000,travis_proxy_event_voltage
34.620000,1.00000000,travis_proxy_event_voltage
34.640000,1.00000000,travis_proxy_event_voltage
34.660000,1.00000000,travis_proxy_event_voltage
34.680000,1.00000000,travis_proxy_event_voltage
34.700000,1.00000000,travis_proxy_event_voltage
34.720000,1.00000000,travis_proxy_event_voltage
34.740000,1.00000000,travis_proxy_event_voltage
34.760000,1.00000000,travis_proxy_event_voltage
34.780000,1.00000000,travis_proxy_event_voltage
34.800000,1.00000000,travis_proxy_event_voltage
34.820000,1.00000000,travis_proxy_event_voltage
34.840000,1.00000000,travis_proxy_event_voltage
34.860000,1.00000000,travis_proxy_event_voltage
34.880000,1.00000000,travis_proxy_event_voltage
34.900000,1.00000000,travis_proxy_event_voltage
34.920000,1.00000000,travis_proxy_event_voltage
34.940000,1.00000000,travis_proxy_event_voltage
34.960000,1.00000000,travis_proxy_event_voltage
34.980000,1.00000000,travis_proxy_event_voltage
35.000000,1.00000000,travis_proxy_event_voltage
35.020000,1.00000000,travis_proxy_event_voltage
35.040000,1.00000000,travis_proxy_event_voltage
35.060000,1.00000000,travis_proxy_event_voltage
35.080000,1.00000000,travis_proxy_event_voltage
35.100000,1.00000000,travis_proxy_event_voltage
35.120000,1.00000000,travis_proxy_event_voltage
35.140000,1.00000000,travis_proxy_event_voltage
35.160000,1.00000000,travis_proxy_event_voltage
35.180000,1.00000000,travis_proxy_event_voltage
35.200000,1.00000000,travis_proxy_event_voltage
35.220000,1.00000000,travis_proxy_event_voltage
35.240000,1.00000000,travis_proxy_event_voltage
35.260000,1.00000000,travis_proxy_event_voltage
35.280000,1.00000000,travis_proxy_event_voltage
35.300000,1.00000000,travis_proxy_event_voltage
35.320000,1.00000000,travis_proxy_event_voltage
35.340000,1.00000000,travis_proxy_event_voltage
35.360000,1.00000000,travis_proxy_event_voltage
35.380000,1.00000000,travis_proxy_event_voltage
35.400000,1.00000000,travis_proxy_event_voltage
35.420000,1.00000000,travis_proxy_event_voltage
35.440000,1.00000000,travis_proxy_event_voltage
35.460000,1.00000000,travis_proxy_event_voltage
35.480000,1.00000000,travis_proxy_event_voltage
35.500000,1.00000000,travis_proxy_event_voltage
35.520000,1.00000000,travis_proxy_event_voltage
35.540000,1.00000000,travis_proxy_event_voltage
35.560000,1.00000000,travis_proxy_event_voltage
35.580000,1.00000000,travis_proxy_event_voltage
35.600000,1.00000000,travis_proxy_event_voltage
35.620000,1.00000000,travis_proxy_event_voltage
35.640000,1.00000000,travis_proxy_event_voltage
35.660000,1.00000000,travis_proxy_event_voltage
35.680000,1.00000000,travis_proxy_event_voltage
35.700000,1.00000000,travis_proxy_event_voltage
35.720000,1.00000000,travis_proxy_event_voltage
35.740000,1.00000000,travis_proxy_event_voltage
35.760000,1.00000000,travis_proxy_event_voltage
35.780000,1.00000000,travis_proxy_event_voltage
35.800000,1.00000000,travis_proxy_event_voltage
35.820000,1.00000000,travis_proxy_event_voltage
35.840000,1.00000000,travis_proxy_event_voltage
35.860000,1.00000000,travis_proxy_event_voltage
35.880000,1.00000000,travis_proxy_event_voltage
35.900000,1.00000000,travis_proxy_event_voltage
35.920000,1.00000000,travis_proxy_event_voltage
35.940000,1.00000000,travis_proxy_event_voltage
35.960000,1.00000000,travis_proxy_event_voltage
35.980000,1.00000000,travis_proxy_event_voltage
36.000000,1.00000000,travis_proxy_event_voltage
36.020000,1.00000000,travis_proxy_event_voltage
36.040000,1.00000000,travis_proxy_event_voltage
36.060000,1.00000000,travis_proxy_event_voltage
36.080000,1.00000000,travis_proxy_event_voltage
36.100000,1.00000000,travis_proxy_event_voltage
36.120000,1.00000000,travis_proxy_event_voltage
36.140000,1.00000000,travis_proxy_event_voltage
36.160000,1.00000000,travis_proxy_event_voltage
36.180000,1.00000000,travis_proxy_event_voltage
36.200000,1.00000000,travis_proxy_event_voltage
36.220000,1.00000000,travis_proxy_event_voltage
36.240000,1.00000000,travis_proxy_event_voltage
36.260000,1.00000000,travis_proxy_event_voltage
36.280000,1.00000000,travis_proxy_event_voltage
36.300000,1.00000000,travis_proxy_event_voltage
36.320000,1.00000000,travis_proxy_event_voltage
36.340000,1.00000000,travis_proxy_event_voltage
36.360000,1.00000000,travis_proxy_event_voltage
36.380000,1.00000000,travis_proxy_event_voltage
36.400000,1.00000000,travis_proxy_event_voltage
36.420000,1.00000000,travis_proxy_event_voltage
36.440000,1.00000000,travis_proxy_event_voltage
36.460000,1.00000000,travis_proxy_event_voltage
36.480000,1.00000000,travis_proxy_event_voltage
36.500000,1.00000000,travis_proxy_event_voltage
36.520000,1.00000000,travis_proxy_event_voltage
36.540000,1.00000000,travis_proxy_event_voltage
36.560000,1.00000000,travis_proxy_event_voltage
36.580000,1.00000000,travis_proxy_event_voltage
36.600000,1.00000000,travis_proxy_event_voltage
36.620000,1.00000000,travis_proxy_event_voltage
36.640000,1.00000000,travis_proxy_event_voltage
36.660000,1.00000000,travis_proxy_event_voltage
36.680000,1.00000000,travis_proxy_event_voltage
36.700000,1.00000000,travis_proxy_event_voltage
36.720000,1.00000000,travis_proxy_event_voltage
36.740000,1.00000000,travis_proxy_event_voltage
36.760000,1.00000000,travis_proxy_event_voltage
36.780000,1.00000000,travis_proxy_event_voltage
36.800000,1.00000000,travis_proxy_event_voltage
36.820000,1.00000000,travis_proxy_event_voltage
36.840000,1.00000000,travis_proxy_event_voltage
36.860000,1.00000000,travis_proxy_event_voltage
36.880000,1.00000000,travis_proxy_event_voltage
36.900000,1.00000000,travis_proxy_event_voltage
36.920000,1.00000000,travis_proxy_event_voltage
36.940000,1.00000000,travis_proxy_event_voltage
36.960000,1.00000000,travis_proxy_event_voltage
36.980000,1.00000000,travis_proxy_event_voltage
37.000000,1.00000000,travis_proxy_event_voltage
37.020000,1.00000000,travis_proxy_event_voltage
37.040000,1.00000000,travis_proxy_event_voltage
37.060000,1.00000000,travis_proxy_event_voltage
37.080000,1.00000000,travis_proxy_event_voltage
37.100000,1.00000000,travis_proxy_event_voltage
37.120000,1.00000000,travis_proxy_event_voltage
37.140000,1.00000000,travis_proxy_event_voltage
37.160000,1.00000000,travis_proxy_event_voltage
37.180000,1.00000000,travis_proxy_event_voltage
37.200000,1.00000000,travis_proxy_event_voltage
37.220000,1.00000000,travis_proxy_event_voltage
37.240000,1.00000000,travis_proxy_event_voltage
37.260000,1.00000000,travis_proxy_event_voltage
37.280000,1.00000000,travis_proxy_event_voltage
37.300000,1.00000000,travis_proxy_event_voltage
37.320000,1.00000000,travis_proxy_event_voltage
37.340000,1.00000000,travis_proxy_event_voltage
37.360000,1.00000000,travis_proxy_event_voltage
37.380000,1.00000000,travis_proxy_event_voltage
37.400000,1.00000000,travis_proxy_event_voltage
37.420000,1.00000000,travis_proxy_event_voltage
37.440000,1.00000000,travis_proxy_event_voltage
37.460000,1.00000000,travis_proxy_event_voltage
37.480000,1.00000000,travis_proxy_event_voltage
37.500000,1.00000000,travis_proxy_event_voltage
37.520000,1.00000000,travis_proxy_event_voltage
37.540000,1.00000000,travis_proxy_event_voltage
37.560000,1.00000000,travis_proxy_event_voltage
37.580000,1.00000000,travis_proxy_event_voltage
37.600000,1.00000000,travis_proxy_event_voltage
37.620000,1.00000000,travis_proxy_event_voltage
37.640000,1.00000000,travis_proxy_event_voltage
37.660000,1.00000000,travis_proxy_event_voltage
37.680000,1.00000000,travis_proxy_event_voltage
37.700000,1.00000000,travis_proxy_event_voltage
37.720000,1.00000000,travis_proxy_event_voltage
37.740000,1.00000000,travis_proxy_event_voltage
37.760000,1.00000000,travis_proxy_event_voltage
37.780000,1.00000000,travis_proxy_event_voltage
37.800000,1.00000000,travis_proxy_event_voltage
37.820000,1.00000000,travis_proxy_event_voltage
37.840000,1.00000000,travis_proxy_event_voltage
37.860000,1.00000000,travis_proxy_event_voltage
37.880000,1.00000000,travis_proxy_event_voltage
37.900000,1.00000000,travis_proxy_event_voltage
37.920000,1.00000000,travis_proxy_event_voltage
37.940000,1.00000000,travis_proxy_event_voltage
37.960000,1.00000000,travis_proxy_event_voltage
37.980000,1.00000000,travis_proxy_event_voltage
38.000000,1.00000000,travis_proxy_event_voltage
38.020000,1.00000000,travis_proxy_event_voltage
38.040000,1.00000000,travis_proxy_event_voltage
38.060000,1.00000000,travis_proxy_event_voltage
38.080000,1.00000000,travis_proxy_event_voltage
38.100000,1.00000000,travis_proxy_event_voltage
38.120000,1.00000000,travis_proxy_event_voltage
38.140000,1.00000000,travis_proxy_event_voltage
38.160000,1.00000000,travis_proxy_event_voltage
38.180000,1.00000000,travis_proxy_event_voltage
38.200000,1.00000000,travis_proxy_event_voltage
38.220000,1.00000000,travis_proxy_event_voltage
38.240000,1.00000000,travis_proxy_event_voltage
38.260000,1.00000000,travis_proxy_event_voltage
38.280000,1.00000000,travis_proxy_event_voltage
38.300000,1.00000000,travis_proxy_event_voltage
38.320000,1.00000000,travis_proxy_event_voltage
38.340000,1.00000000,travis_proxy_event_voltage
38.360000,1.00000000,travis_proxy_event_voltage
38.380000,1.00000000,travis_proxy_event_voltage
38.400000,1.00000000,travis_proxy_event_voltage
38.420000,1.00000000,travis_proxy_event_voltage
38.440000,1.00000000,travis_proxy_event_voltage
38.460000,1.00000000,travis_proxy_event_voltage
38.480000,1.00000000,travis_proxy_event_voltage
38.500000,1.00000000,travis_proxy_event_voltage
38.520000,1.00000000,travis_proxy_event_voltage
38.540000,1.00000000,travis_proxy_event_voltage
38.560000,1.00000000,travis_proxy_event_voltage
38.580000,1.00000000,travis_proxy_event_voltage
38.600000,1.00000000,travis_proxy_event_voltage
38.620000,1.00000000,travis_proxy_event_voltage
38.640000,1.00000000,travis_proxy_event_voltage
38.660000,1.00000000,travis_proxy_event_voltage
38.680000,1.00000000,travis_proxy_event_voltage
38.700000,1.00000000,travis_proxy_event_voltage
38.720000,1.00000000,travis_proxy_event_voltage
38.740000,1.00000000,travis_proxy_event_voltage
38.760000,1.00000000,travis_proxy_event_voltage
38.780000,1.00000000,travis_proxy_event_voltage
38.800000,1.00000000,travis_proxy_event_voltage
38.820000,1.00000000,travis_proxy_event_voltage
38.840000,1.00000000,travis_proxy_event_voltage
38.860000,1.00000000,travis_proxy_event_voltage
38.880000,1.00000000,travis_proxy_event_voltage
38.900000,1.00000000,travis_proxy_event_voltage
38.920000,1.00000000,travis_proxy_event_voltage
38.940000,1.00000000,travis_proxy_event_voltage
38.960000,1.00000000,travis_proxy_event_voltage
38.980000,1.00000000,travis_proxy_event_voltage
39.000000,1.00000000,travis_proxy_event_voltage
39.020000,1.00000000,travis_proxy_event_voltage
39.040000,1.00000000,travis_proxy_event_voltage
39.060000,1.00000000,travis_proxy_event_voltage
39.080000,1.00000000,travis_proxy_event_voltage
39.100000,1.00000000,travis_proxy_event_voltage
39.120000,1.00000000,travis_proxy_event_voltage
39.140000,1.00000000,travis_proxy_event_voltage
39.160000,1.00000000,travis_proxy_event_voltage
39.180000,1.00000000,travis_proxy_event_voltage
39.200000,1.00000000,travis_proxy_event_voltage
39.220000,1.00000000,travis_proxy_event_voltage
39.240000,1.00000000,travis_proxy_event_voltage
39.260000,1.00000000,travis_proxy_event_voltage
39.280000,1.00000000,travis_proxy_event_voltage
39.300000,1.00000000,travis_proxy_event_voltage
39.320000,1.00000000,travis_proxy_event_voltage
39.340000,1.00000000,travis_proxy_event_voltage
39.360000,1.00000000,travis_proxy_event_voltage
39.380000,1.00000000,travis_proxy_event_voltage
39.400000,1.00000000,travis_proxy_event_voltage
39.420000,1.00000000,travis_proxy_event_voltage
39.440000,1.00000000,travis_proxy_event_voltage
39.460000,1.00000000,travis_proxy_event_voltage
39.480000,1.00000000,travis_proxy_event_voltage
39.500000,1.00000000,travis_proxy_event_voltage
39.520000,1.00000000,travis_proxy_event_voltage
39.540000,1.00000000,travis_proxy_event_voltage
39.560000,1.00000000,travis_proxy_event_voltage
39.580000,1.00000000,travis_proxy_event_voltage
39.600000,1.00000000,travis_proxy_event_voltage
39.620000,1.00000000,travis_proxy_event_voltage
39.640000,1.00000000,travis_proxy_event_voltage
39.660000,1.00000000,travis_proxy_event_voltage
39.680000,1.00000000,travis_proxy_event_voltage
39.700000,1.00000000,travis_proxy_event_voltage
39.720000,1.00000000,travis_proxy_event_voltage
39.740000,1.00000000,travis_proxy_event_voltage
39.760000,1.00000000,travis_proxy_event_voltage
39.780000,1.00000000,travis_proxy_event_voltage
39.800000,1.00000000,travis_proxy_event_voltage
39.820000,1.00000000,travis_proxy_event_voltage
39.840000,1.00000000,travis_proxy_event_voltage
39.860000,1.00000000,travis_proxy_event_voltage
39.880000,1.00000000,travis_proxy_event_voltage
39.900000,1.00000000,travis_proxy_event_voltage
39.920000,1.00000000,travis_proxy_event_voltage
39.940000,1.00000000,travis_proxy_event_voltage
39.960000,1.00000000,travis_proxy_event_voltage
39.980000,1.00000000,travis_proxy_event_voltage
40.000000,1.00000000,travis_proxy_event_voltage
40.020000,1.00000000,travis_proxy_event_voltage
40.040000,1.00000000,travis_proxy_event_voltage
40.060000,1.00000000,travis_proxy_event_voltage
40.080000,1.00000000,travis_proxy_event_voltage
40.100000,1.00000000,travis_proxy_event_voltage
40.120000,1.00000000,travis_proxy_event_voltage
40.140000,1.00000000,travis_proxy_event_voltage
40.160000,1.00000000,travis_proxy_event_voltage
40.180000,1.00000000,travis_proxy_event_voltage
40.200000,1.00000000,travis_proxy_event_voltage
40.220000,1.00000000,travis_proxy_event_voltage
40.240000,1.00000000,travis_proxy_event_voltage
40.260000,1.00000000,travis_proxy_event_voltage
40.280000,1.00000000,travis_proxy_event_voltage
40.300000,1.00000000,travis_proxy_event_voltage
40.320000,1.00000000,travis_proxy_event_voltage
40.340000,1.00000000,travis_proxy_event_voltage
40.360000,1.00000000,travis_proxy_event_voltage
40.380000,1.00000000,travis_proxy_event_voltage
40.400000,1.00000000,travis_proxy_event_voltage
40.420000,1.00000000,travis_proxy_event_voltage
40.440000,1.00000000,travis_proxy_event_voltage
40.460000,1.00000000,travis_proxy_event_voltage
40.480000,1.00000000,travis_proxy_event_voltage
40.500000,1.00000000,travis_proxy_event_voltage
40.520000,1.00000000,travis_proxy_event_voltage
40.540000,1.00000000,travis_proxy_event_voltage
40.560000,1.00000000,travis_proxy_event_voltage
40.580000,1.00000000,travis_proxy_event_voltage
40.600000,1.00000000,travis_proxy_event_voltage
40.620000,1.00000000,travis_proxy_event_voltage
40.640000,1.00000000,travis_proxy_event_voltage
40.660000,1.00000000,travis_proxy_event_voltage
40.680000,1.00000000,travis_proxy_event_voltage
40.700000,1.00000000,travis_proxy_event_voltage
40.720000,1.00000000,travis_proxy_event_voltage
40.740000,1.00000000,travis_proxy_event_voltage
40.760000,1.00000000,travis_proxy_event_voltage
40.780000,1.00000000,travis_proxy_event_voltage
40.800000,1.00000000,travis_proxy_event_voltage
40.820000,1.00000000,travis_proxy_event_voltage
40.840000,1.00000000,travis_proxy_event_voltage
40.860000,1.00000000,travis_proxy_event_voltage
40.880000,1.00000000,travis_proxy_event_voltage
40.900000,1.00000000,travis_proxy_event_voltage
40.920000,1.00000000,travis_proxy_event_voltage
40.940000,1.00000000,travis_proxy_event_voltage
40.960000,1.00000000,travis_proxy_event_voltage
40.980000,1.00000000,travis_proxy_event_voltage
41.000000,1.00000000,travis_proxy_event_voltage
41.020000,1.00000000,travis_proxy_event_voltage
41.040000,1.00000000,travis_proxy_event_voltage
41.060000,1.00000000,travis_proxy_event_voltage
41.080000,1.00000000,travis_proxy_event_voltage
41.100000,1.00000000,travis_proxy_event_voltage
41.120000,1.00000000,travis_proxy_event_voltage
41.140000,1.00000000,travis_proxy_event_voltage
41.160000,1.00000000,travis_proxy_event_voltage
41.180000,1.00000000,travis_proxy_event_voltage
41.200000,1.00000000,travis_proxy_event_voltage
41.220000,1.00000000,travis_proxy_event_voltage
41.240000,1.00000000,travis_proxy_event_voltage
41.260000,1.00000000,travis_proxy_event_voltage
41.280000,1.00000000,travis_proxy_event_voltage
41.300000,1.00000000,travis_proxy_event_voltage
41.320000,1.00000000,travis_proxy_event_voltage
41.340000,1.00000000,travis_proxy_event_voltage
41.360000,1.00000000,travis_proxy_event_voltage
41.380000,1.00000000,travis_proxy_event_voltage
41.400000,1.00000000,travis_proxy_event_voltage
41.420000,1.00000000,travis_proxy_event_voltage
41.440000,1.00000000,travis_proxy_event_voltage
41.460000,1.00000000,travis_proxy_event_voltage
41.480000,1.00000000,travis_proxy_event_voltage
41.500000,1.00000000,travis_proxy_event_voltage
41.520000,1.00000000,travis_proxy_event_voltage
41.540000,1.00000000,travis_proxy_event_voltage
41.560000,1.00000000,travis_proxy_event_voltage
41.580000,1.00000000,travis_proxy_event_voltage
41.600000,1.00000000,travis_proxy_event_voltage
41.620000,1.00000000,travis_proxy_event_voltage
41.640000,1.00000000,travis_proxy_event_voltage
41.660000,1.00000000,travis_proxy_event_voltage
41.680000,1.00000000,travis_proxy_event_voltage
41.700000,1.00000000,travis_proxy_event_voltage
41.720000,1.00000000,travis_proxy_event_voltage
41.740000,1.00000000,travis_proxy_event_voltage
41.760000,1.00000000,travis_proxy_event_voltage
41.780000,1.00000000,travis_proxy_event_voltage
41.800000,1.00000000,travis_proxy_event_voltage
41.820000,1.00000000,travis_proxy_event_voltage
41.840000,1.00000000,travis_proxy_event_voltage
41.860000,1.00000000,travis_proxy_event_voltage
41.880000,1.00000000,travis_proxy_event_voltage
41.900000,1.00000000,travis_proxy_event_voltage
41.920000,1.00000000,travis_proxy_event_voltage
41.940000,1.00000000,travis_proxy_event_voltage
41.960000,1.00000000,travis_proxy_event_voltage
41.980000,1.00000000,travis_proxy_event_voltage
42.000000,1.00000000,travis_proxy_event_voltage
42.020000,1.00000000,travis_proxy_event_voltage
42.040000,1.00000000,travis_proxy_event_voltage
42.060000,1.00000000,travis_proxy_event_voltage
42.080000,1.00000000,travis_proxy_event_voltage
42.100000,1.00000000,travis_proxy_event_voltage
42.120000,1.00000000,travis_proxy_event_voltage
42.140000,1.00000000,travis_proxy_event_voltage
42.160000,1.00000000,travis_proxy_event_voltage
42.180000,1.00000000,travis_proxy_event_voltage
42.200000,1.00000000,travis_proxy_event_voltage
42.220000,1.00000000,travis_proxy_event_voltage
42.240000,1.00000000,travis_proxy_event_voltage
42.260000,1.00000000,travis_proxy_event_voltage
42.280000,1.00000000,travis_proxy_event_voltage
42.300000,1.00000000,travis_proxy_event_voltage
42.320000,1.00000000,travis_proxy_event_voltage
42.340000,1.00000000,travis_proxy_event_voltage
42.360000,1.00000000,travis_proxy_event_voltage
42.380000,1.00000000,travis_proxy_event_voltage
42.400000,1.00000000,travis_proxy_event_voltage
42.420000,1.00000000,travis_proxy_event_voltage
42.440000,1.00000000,travis_proxy_event_voltage
42.460000,1.00000000,travis_proxy_event_voltage
42.480000,1.00000000,travis_proxy_event_voltage
42.500000,1.00000000,travis_proxy_event_voltage
42.520000,1.00000000,travis_proxy_event_voltage
42.540000,1.00000000,travis_proxy_event_voltage
42.560000,1.00000000,travis_proxy_event_voltage
42.580000,1.00000000,travis_proxy_event_voltage
42.600000,1.00000000,travis_proxy_event_voltage
42.620000,1.00000000,travis_proxy_event_voltage
42.640000,1.00000000,travis_proxy_event_voltage
42.660000,1.00000000,travis_proxy_event_voltage
42.680000,1.00000000,travis_proxy_event_voltage
42.700000,1.00000000,travis_proxy_event_voltage
42.720000,1.00000000,travis_proxy_event_voltage
42.740000,1.00000000,travis_proxy_event_voltage
42.760000,1.00000000,travis_proxy_event_voltage
42.780000,1.00000000,travis_proxy_event_voltage
42.800000,1.00000000,travis_proxy_event_voltage
42.820000,1.00000000,travis_proxy_event_voltage
42.840000,1.00000000,travis_proxy_event_voltage
42.860000,1.00000000,travis_proxy_event_voltage
42.880000,1.00000000,travis_proxy_event_voltage
42.900000,1.00000000,travis_proxy_event_voltage
42.920000,1.00000000,travis_proxy_event_voltage
42.940000,1.00000000,travis_proxy_event_voltage
42.960000,1.00000000,travis_proxy_event_voltage
42.980000,1.00000000,travis_proxy_event_voltage
43.000000,1.00000000,travis_proxy_event_voltage
43.020000,1.00000000,travis_proxy_event_voltage
43.040000,1.00000000,travis_proxy_event_voltage
43.060000,1.00000000,travis_proxy_event_voltage
43.080000,1.00000000,travis_proxy_event_voltage
43.100000,1.00000000,travis_proxy_event_voltage
43.120000,1.00000000,travis_proxy_event_voltage
43.140000,1.00000000,travis_proxy_event_voltage
43.160000,1.00000000,travis_proxy_event_voltage
43.180000,1.00000000,travis_proxy_event_voltage
43.200000,1.00000000,travis_proxy_event_voltage
43.220000,1.00000000,travis_proxy_event_voltage
43.240000,1.00000000,travis_proxy_event_voltage
43.260000,1.00000000,travis_proxy_event_voltage
43.280000,1.00000000,travis_proxy_event_voltage
43.300000,1.00000000,travis_proxy_event_voltage
43.320000,1.00000000,travis_proxy_event_voltage
43.340000,1.00000000,travis_proxy_event_voltage
43.360000,1.00000000,travis_proxy_event_voltage
43.380000,1.00000000,travis_proxy_event_voltage
43.400000,1.00000000,travis_proxy_event_voltage
43.420000,1.00000000,travis_proxy_event_voltage
43.440000,1.00000000,travis_proxy_event_voltage
43.460000,1.00000000,travis_proxy_event_voltage
43.480000,1.00000000,travis_proxy_event_voltage
43.500000,1.00000000,travis_proxy_event_voltage
43.520000,1.00000000,travis_proxy_event_voltage
43.540000,1.00000000,travis_proxy_event_voltage
43.560000,1.00000000,travis_proxy_event_voltage
43.580000,1.00000000,travis_proxy_event_voltage
43.600000,1.00000000,travis_proxy_event_voltage
43.620000,1.00000000,travis_proxy_event_voltage
43.640000,1.00000000,travis_proxy_event_voltage
43.660000,1.00000000,travis_proxy_event_voltage
43.680000,1.00000000,travis_proxy_event_voltage
43.700000,1.00000000,travis_proxy_event_voltage
43.720000,1.00000000,travis_proxy_event_voltage
