scenario,legacy_scenario,architecture,control_mode,time_s,helics_time_transmission_s,helics_time_distribution_s,helics_time_controller_s,griddyn_poi_voltage_pu,helics_poi_voltage_pu,datacenter_ac_voltage_pu,mv_bus_voltage_pu,load_boundary,load_boundary_nominal_voltage_v,load_boundary_voltage_pu,dc_buffer_enabled,local_q_kvar,central_q_kvar,load_kw,served_load_kw,load_served_fraction,load_kvar,tx_observed_load_kw,below_trip_threshold_s,ac_voltage_trip_flag,trip_flag,opendss_converged
C1,baseline,traditional_ac_480v,baseline,0.76,0.78,0.78,0.78,1.01642896,1.01642896,0.9782015722257795,0.9891869516682863,480 V AC facility distribution,480.0,0.9782015722257795,False,0.0,0.0,79999.56505454886,79999.56505454886,1.0,24998.329680393814,79999.5648596165,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,0.78,0.8,0.8,0.8,1.01643601,1.01643601,0.9782089482149723,0.9891942431234728,480 V AC facility distribution,480.0,0.9782089482149723,False,0.0,0.0,79999.56523973268,79999.56523973268,1.0,24998.33031597767,79999.56505454886,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,0.8,0.8200000000000001,0.8200000000000001,0.8200000000000001,1.01644267,1.01644267,0.9782159161652578,0.9892011312173604,480 V AC facility distribution,480.0,0.9782159161652578,False,0.0,0.0,79999.56541464695,79999.56541464695,1.0,24998.330916354345,79999.56523973268,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,0.82,0.8400000000000001,0.8400000000000001,0.8400000000000001,1.01644893,1.01644893,0.9782224656151931,0.9892076056081928,480 V AC facility distribution,480.0,0.9782224656151931,False,0.0,0.0,79999.56557903344,79999.56557903344,1.0,24998.331480630513,79999.56541464695,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,0.84,0.8600000000000001,0.8600000000000001,0.8600000000000001,1.01645478,1.01645478,0.9782285861033071,0.989213655954192,480 V AC facility distribution,480.0,0.9782285861033071,False,0.0,0.0,79999.56573263381,79999.56573263381,1.0,24998.33200791266,79999.56557903344,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,0.86,0.88,0.88,0.88,1.01646021,1.01646021,0.9782342671680974,0.9892192719135561,480 V AC facility distribution,480.0,0.9782342671680974,False,0.0,0.0,79999.5658751895,79999.5658751895,1.0,24998.33249730698,79999.56573263381,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,0.88,0.9,0.9,0.9,1.01646523,1.01646523,0.9782395192727411,0.9892244638293763,480 V AC facility distribution,480.0,0.9782395192727411,False,0.0,0.0,79999.56600696676,79999.56600696676,1.0,24998.332949721742,79999.5658751895,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,0.9,0.92,0.92,0.92,1.01646984,1.01646984,0.9782443424179752,0.9892292317022191,480 V AC facility distribution,480.0,0.9782443424179752,False,0.0,0.0,79999.56612796908,79999.56612796908,1.0,24998.333365163337,79999.56600696676,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,0.92,0.9400000000000001,0.9400000000000001,0.9400000000000001,1.01647403,1.01647403,0.9782487261421317,0.9892335651901552,480 V AC facility distribution,480.0,0.9782487261421317,False,0.0,0.0,79999.56623793709,79999.56623793709,1.0,24998.333742736526,79999.56612796908,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,0.94,0.9600000000000001,0.9600000000000001,0.9600000000000001,1.01647782,1.01647782,0.978252691370527,0.9892374849785676,480 V AC facility distribution,480.0,0.978252691370527,False,0.0,0.0,79999.5663373986,79999.5663373986,1.0,24998.334084248905,79999.56623793709,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,0.96,0.9800000000000001,0.9800000000000001,0.9800000000000001,1.01648122,1.01648122,0.9782562485660421,0.9892410014103187,480 V AC facility distribution,480.0,0.9782562485660421,False,0.0,0.0,79999.56642661852,79999.56642661852,1.0,24998.334390606193,79999.5663373986,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,0.98,1.0,1.0,1.0,1.01648425,1.01648425,0.9782594186538209,0.9892441351706591,480 V AC facility distribution,480.0,0.9782594186538209,False,0.0,0.0,79999.56650612381,79999.56650612381,1.0,24998.334663614536,79999.56642661852,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.0,1.02,1.02,1.02,0.10224176,0.10224176,0.0985663988881339,0.09962511183540547,480 V AC facility distribution,480.0,0.0985663988881339,False,0.0,0.0,777.2267991809194,777.2267991809194,1.0,242.88337474403727,79999.56650612381,0.020000000000000018,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.02,1.04,1.04,1.04,0.09603573,0.09603573,0.09258346169601464,0.09357791123162201,480 V AC facility distribution,480.0,0.09258346169601464,False,0.0,0.0,685.7357903684593,0.0,0.0,214.2924344901435,777.2267991809194,0.040000000000000036,True,True,True
C1,baseline,traditional_ac_480v,baseline,1.04,1.06,1.06,1.06,0.09359132,0.09359132,0.09022692273281463,0.0911960604142888,480 V AC facility distribution,480.0,0.09022692273281463,False,0.0,0.0,651.2718068657778,0.0,0.0,203.5224396455555,685.7357903684593,0.06000000000000005,True,True,True
C1,baseline,traditional_ac_480v,baseline,1.06,1.08,1.08,1.08,0.90561374,0.90561374,0.8698154530915527,0.8800746601846916,480 V AC facility distribution,480.0,0.8698154530915527,False,0.0,0.0,66394.462027619,66394.462027619,1.0,20754.13369426265,651.2718068657778,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.08,1.1,1.1,1.1,0.94998004,0.94998004,0.9122137085156177,0.923033464024624,480 V AC facility distribution,480.0,0.9122137085156177,False,0.0,0.0,73430.63724372094,73430.63724372094,1.0,22954.09504325955,66394.462027619,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.1,1.12,1.12,1.12,0.97984213,0.97984213,0.9407510654751337,0.9519481191121927,480 V AC facility distribution,480.0,0.9407510654751337,False,0.0,0.0,78365.43135158323,78365.43135158323,1.0,24497.05350622195,73430.63724372094,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.12,1.1400000000000001,1.1400000000000001,1.1400000000000001,0.99980456,0.99980456,0.9607915478666333,0.9719801546039067,480 V AC facility distribution,480.0,0.9607915478666333,False,0.0,0.0,79999.04762930203,79999.04762930203,1.0,24996.679641719424,78365.43135158323,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.14,1.16,1.16,1.16,1.01415508,1.01415508,0.9758222377033045,0.9868349541271743,480 V AC facility distribution,480.0,0.9758222377033045,False,0.0,0.0,79999.5038790539,79999.5038790539,1.0,24998.121978183182,79999.04762930203,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.16,1.18,1.18,1.18,1.02530519,1.02530519,0.9874892862229658,0.9983677644612429,480 V AC facility distribution,480.0,0.9874892862229658,False,0.0,0.0,79997.2242620786,79997.2242620786,1.0,24988.650890725527,79999.5038790539,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.18,1.2,1.2,1.2,1.0343777,1.0343777,0.9969627311886072,1.0077368894855216,480 V AC facility distribution,480.0,0.9969627311886072,False,0.0,0.0,79999.38208162862,79999.38208162862,1.0,24997.294506144808,79997.2242620786,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.2,1.22,1.22,1.22,1.04189065,1.04189065,1.004801206492107,1.0154904773072007,480 V AC facility distribution,480.0,1.004801206492107,False,0.0,0.0,80000.90679684325,80000.90679684325,1.0,25004.213470451003,79999.38208162862,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.22,1.24,1.24,1.24,1.04771906,1.04771906,1.0108782137553,1.0215025439947687,480 V AC facility distribution,480.0,1.0108782137553,False,0.0,0.0,80001.93594486949,80001.93594486949,1.0,25009.437891895763,80000.90679684325,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.24,1.26,1.26,1.26,1.05194638,1.05194638,1.015283732371144,1.0258614516034048,480 V AC facility distribution,480.0,1.015283732371144,False,0.0,0.0,80002.60237806894,80002.60237806894,1.0,25013.15126434326,80001.93594486949,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.26,1.28,1.28,1.28,1.05482916,1.05482916,1.0182870326297364,1.028833199014064,480 V AC facility distribution,480.0,1.0182870326297364,False,0.0,0.0,80003.01963848111,80003.01963848111,1.0,25015.647800122657,80002.60237806894,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.28,1.3,1.3,1.3,1.05660703,1.05660703,1.020145862405826,1.0306707078688466,480 V AC facility distribution,480.0,1.020145862405826,False,0.0,0.0,80000.22480404656,80000.22480404656,1.0,25001.21775623064,80003.01963848111,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.3,1.32,1.32,1.32,1.05749543,1.05749543,1.0210713540806076,1.0315864736813418,480 V AC facility distribution,480.0,1.0210713540806076,False,0.0,0.0,80000.23153129482,80000.23153129482,1.0,25001.267119187403,80000.22480404656,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.32,1.34,1.34,1.34,1.05768289,1.05768289,1.0212666304634668,1.03177970023266,480 V AC facility distribution,480.0,1.0212666304634668,False,0.0,0.0,80000.23291280514,80000.23291280514,1.0,25001.277465529536,80000.23153129482,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.34,1.36,1.36,1.36,1.05733052,1.05733052,1.020899564990069,1.0314164885367407,480 V AC facility distribution,480.0,1.020899564990069,False,0.0,0.0,80000.23030504686,80000.23030504686,1.0,25001.257997406436,80000.23291280514,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.36,1.38,1.38,1.38,1.05657312,1.05657312,1.0201105350300381,1.030635752100713,480 V AC facility distribution,480.0,1.0201105350300381,False,0.0,0.0,80000.2245413562,80000.2245413562,1.0,25001.21586121679,80000.23030504686,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.38,1.4,1.4,1.4,1.05552137,1.05552137,1.0190080621543318,1.0295466800107504,480 V AC facility distribution,480.0,1.0190080621543318,False,0.0,0.0,80003.11543536131,80003.11543536131,1.0,25016.243006522134,80000.2245413562,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.4,1.42,1.42,1.42,1.05426438,1.05426438,1.017698704300857,1.028251037579452,480 V AC facility distribution,480.0,1.017698704300857,False,0.0,0.0,80002.94022424446,80002.94022424446,1.0,25015.160949296078,80003.11543536131,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.42,1.44,1.44,1.44,1.05287261,1.05287261,1.016248773143479,1.0268163340300327,480 V AC facility distribution,480.0,1.016248773143479,False,0.0,0.0,80002.73968532453,80002.73968532453,1.0,25013.956528472743,80002.94022424446,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.44,1.46,1.46,1.46,1.05140075,1.05140075,1.0147152003308055,1.0252989128272936,480 V AC facility distribution,480.0,1.0147152003308055,False,0.0,0.0,80002.52004142794,80002.52004142794,1.0,25012.67549681272,80002.73968532453,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.46,1.48,1.48,1.48,1.04989038,1.04989038,1.0131412828907058,1.0237416208278827,480 V AC facility distribution,480.0,1.0131412828907058,False,0.0,0.0,80002.28646722368,80002.28646722368,1.0,25011.353084698236,80002.52004142794,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.48,1.5,1.5,1.5,1.04837251,1.04837251,1.0115593242056042,1.0221764226770993,480 V AC facility distribution,480.0,1.0115593242056042,False,0.0,0.0,80002.04327673763,80002.04327673763,1.0,25010.016018022754,80002.28646722368,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.5,1.52,1.52,1.52,1.04686977,1.04686977,1.0099929102484748,1.0206266543204008,480 V AC facility distribution,480.0,1.0099929102484748,False,0.0,0.0,80001.79405321553,80001.79405321553,1.0,25008.684228144455,80002.04327673763,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.52,1.54,1.54,1.54,1.04539836,1.04539836,1.0084589365674177,1.0191090297059586,480 V AC facility distribution,480.0,1.0084589365674177,False,0.0,0.0,80001.54176954029,80001.54176954029,1.0,25007.37238068945,80001.79405321553,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.54,1.56,1.56,1.56,1.04396962,1.04396962,1.0069692404041288,1.0176352565406848,480 V AC facility distribution,480.0,1.0069692404041288,False,0.0,0.0,80001.28888828061,80001.28888828061,1.0,25006.09111064105,80001.54176954029,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.56,1.58,1.58,1.58,1.04259134,1.04259134,1.0055319629903696,1.0162133848245944,480 V AC facility distribution,480.0,1.0055319629903696,False,0.0,0.0,80001.03746068596,80001.03746068596,1.0,25004.848068923853,80001.28888828061,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.58,1.6,1.6,1.6,1.04126888,1.04126888,1.0041527148743072,1.0148489602671549,480 V AC facility distribution,480.0,1.0041527148743072,False,0.0,0.0,80000.78923298357,80000.78923298357,1.0,25003.64883876976,80001.03746068596,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.6,1.62,1.62,1.62,1.0400059,1.0400059,1.0028353354648865,1.013545776068104,480 V AC facility distribution,480.0,1.0028353354648865,False,0.0,0.0,80000.54571486579,80000.54571486579,1.0,25002.497532757472,80000.78923298357,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.62,1.6400000000000001,1.6400000000000001,1.6400000000000001,1.03880496,1.03880496,1.0015825176430537,1.012306491070976,480 V AC facility distribution,480.0,1.0015825176430537,False,0.0,0.0,80000.30824754346,80000.30824754346,1.0,25001.397295113915,80000.54571486579,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.64,1.6600000000000001,1.6600000000000001,1.6600000000000001,1.03766793,1.03766793,1.000396234675429,1.0111330522413873,480 V AC facility distribution,480.0,1.000396234675429,False,0.0,0.0,80000.07805335881,80000.07805335881,1.0,25000.3506482321,80000.30824754346,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.66,1.6800000000000002,1.6800000000000002,1.6800000000000002,1.03659623,1.03659623,0.9992779900942709,1.0100269419551693,480 V AC facility distribution,480.0,0.9992779900942709,False,0.0,0.0,79999.85626346829,79999.85626346829,1.0,24999.35969457494,80000.07805335881,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.68,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.03559092,1.03559092,0.9982289112467042,1.008989270611383,480 V AC facility distribution,480.0,0.9982289112467042,False,0.0,0.0,79999.64392144515,79999.64392144515,1.0,24998.426186494762,79999.85626346829,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.7,1.7200000000000002,1.7200000000000002,1.7200000000000002,1.03465273,1.03465273,0.9972497803150537,1.0080208073778671,480 V AC facility distribution,480.0,0.9972497803150537,False,0.0,0.0,79999.44197732458,79999.44197732458,1.0,24997.551543324105,79999.64392144515,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.72,1.74,1.74,1.74,1.03378203,1.03378203,0.9963410027605949,1.0071219490327101,480 V AC facility distribution,480.0,0.9963410027605949,False,0.0,0.0,79999.25127026533,79999.25127026533,1.0,24996.73681401628,79999.44197732458,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.74,1.76,1.76,1.76,1.03297873,1.03297873,0.995502502714654,1.0062926165484911,480 V AC facility distribution,480.0,0.995502502714654,False,0.0,0.0,79999.07249613294,79999.07249613294,1.0,24995.982574571535,79999.25127026533,0.0,False,False,True
C1,baseline,traditional_ac_480v,baseline,1.76,1.78,1.78,1.78,1.03224224,1.03224224,0.9947336809969616,1.00553221361944,480 V AC facility distribution,480.0,0.9947336809969616,False,0.0,0.0,79998.90618829921,79998.90618829921,1.0,24995.28888171028,79999.07249613294,0.0,False,False,True
